,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
1089,7.0,21.0,25.0,5.0,42.0,91.0,8.0,9.0,9.0,18.0,99.0,12.0,14.0,38.0,1,1,Utah,44.0,7.0,21.0,22.0,11.0,36.0,74.0,15.0,22.0,94.0,9.0,12.0,14.0,20.0,Oklahoma City,1/9/2015_Oklahoma City_Utah
1090,5.0,17.0,27.0,6.0,47.0,85.0,19.0,28.0,10.0,25.0,118.0,10.0,11.0,39.0,0,1,Sacramento,38.0,6.0,19.0,19.0,6.0,42.0,86.0,18.0,24.0,108.0,12.0,5.0,17.0,14.0,Denver,1/9/2015_Sacramento_Denver
1091,6.0,19.0,19.0,6.0,42.0,86.0,18.0,24.0,12.0,17.0,108.0,5.0,14.0,38.0,1,0,Denver,39.0,5.0,17.0,27.0,6.0,47.0,85.0,19.0,28.0,118.0,10.0,10.0,25.0,11.0,Sacramento,1/9/2015_Sacramento_Denver
1092,7.0,26.0,23.0,6.0,37.0,83.0,14.0,21.0,9.0,20.0,95.0,10.0,19.0,48.0,0,0,San Antonio,40.0,11.0,23.0,28.0,2.0,38.0,89.0,13.0,18.0,100.0,7.0,12.0,20.0,15.0,Phoenix,1/9/2015_San Antonio_Phoenix
1093,11.0,23.0,28.0,2.0,38.0,89.0,13.0,18.0,7.0,20.0,100.0,12.0,15.0,40.0,1,1,Phoenix,48.0,7.0,26.0,23.0,6.0,37.0,83.0,14.0,21.0,95.0,9.0,10.0,20.0,19.0,San Antonio,1/9/2015_San Antonio_Phoenix
1094,10.0,26.0,16.0,8.0,32.0,83.0,12.0,19.0,11.0,15.0,86.0,9.0,16.0,46.0,0,0,Washington,48.0,8.0,15.0,27.0,7.0,41.0,86.0,12.0,19.0,102.0,12.0,9.0,18.0,13.0,Chicago,1/9/2015_Washington_Chicago
1095,8.0,15.0,27.0,7.0,41.0,86.0,12.0,19.0,12.0,18.0,102.0,9.0,13.0,48.0,1,1,Chicago,46.0,10.0,26.0,16.0,8.0,32.0,83.0,12.0,19.0,86.0,11.0,9.0,15.0,16.0,Washington,1/9/2015_Washington_Chicago
1096,3.0,11.0,19.0,10.0,36.0,81.0,12.0,16.0,12.0,24.0,87.0,9.0,11.0,37.0,0,0,Chicago,51.0,4.0,17.0,24.0,5.0,35.0,88.0,21.0,24.0,95.0,22.0,5.0,18.0,12.0,Milwaukee,1/10/2015_Chicago_Milwaukee
1097,4.0,17.0,24.0,5.0,35.0,88.0,21.0,24.0,22.0,18.0,95.0,5.0,12.0,51.0,1,1,Milwaukee,37.0,3.0,11.0,19.0,10.0,36.0,81.0,12.0,16.0,87.0,12.0,9.0,24.0,11.0,Chicago,1/10/2015_Chicago_Milwaukee
1098,9.0,31.0,25.0,2.0,37.0,88.0,10.0,10.0,9.0,23.0,93.0,6.0,13.0,46.0,0,0,Detroit,44.0,11.0,33.0,27.0,3.0,34.0,80.0,19.0,26.0,98.0,9.0,8.0,10.0,10.0,Brooklyn,1/10/2015_Detroit_Brooklyn
1099,11.0,33.0,27.0,3.0,34.0,80.0,19.0,26.0,9.0,10.0,98.0,8.0,10.0,44.0,1,1,Brooklyn,46.0,9.0,31.0,25.0,2.0,37.0,88.0,10.0,10.0,93.0,9.0,6.0,23.0,13.0,Detroit,1/10/2015_Detroit_Brooklyn
1100,5.0,17.0,20.0,6.0,29.0,70.0,19.0,21.0,9.0,17.0,82.0,15.0,27.0,41.0,0,0,Houston,33.0,13.0,34.0,24.0,3.0,33.0,77.0,18.0,21.0,97.0,8.0,16.0,20.0,20.0,Utah,1/10/2015_Houston_Utah
1101,13.0,34.0,24.0,3.0,33.0,77.0,18.0,21.0,8.0,20.0,97.0,16.0,20.0,33.0,1,1,Utah,41.0,5.0,17.0,20.0,6.0,29.0,70.0,19.0,21.0,82.0,9.0,15.0,17.0,27.0,Houston,1/10/2015_Houston_Utah
1102,12.0,30.0,29.0,2.0,38.0,86.0,12.0,17.0,8.0,18.0,100.0,4.0,11.0,40.0,0,0,LA Clippers,47.0,13.0,31.0,31.0,5.0,46.0,88.0,15.0,21.0,120.0,9.0,8.0,17.0,10.0,Dallas,1/10/2015_LA Clippers_Dallas
1103,13.0,31.0,31.0,5.0,46.0,88.0,15.0,21.0,9.0,17.0,120.0,8.0,10.0,47.0,1,1,Dallas,40.0,12.0,30.0,29.0,2.0,38.0,86.0,12.0,17.0,100.0,8.0,4.0,18.0,11.0,LA Clippers,1/10/2015_LA Clippers_Dallas
1104,9.0,24.0,21.0,2.0,41.0,84.0,17.0,20.0,9.0,19.0,108.0,9.0,11.0,45.0,0,1,Minnesota,42.0,3.0,15.0,17.0,4.0,32.0,81.0,26.0,26.0,93.0,7.0,7.0,18.0,13.0,San Antonio,1/10/2015_Minnesota_San Antonio
1105,3.0,15.0,17.0,4.0,32.0,81.0,26.0,26.0,7.0,18.0,93.0,7.0,13.0,42.0,1,0,San Antonio,45.0,9.0,24.0,21.0,2.0,41.0,84.0,17.0,20.0,108.0,9.0,9.0,19.0,11.0,Minnesota,1/10/2015_Minnesota_San Antonio
1106,7.0,16.0,18.0,5.0,39.0,78.0,25.0,33.0,11.0,14.0,110.0,8.0,15.0,51.0,0,1,New York,29.0,8.0,29.0,17.0,4.0,33.0,85.0,8.0,9.0,82.0,4.0,9.0,24.0,12.0,Charlotte,1/10/2015_New York_Charlotte
1107,8.0,29.0,17.0,4.0,33.0,85.0,8.0,9.0,4.0,24.0,82.0,9.0,12.0,29.0,1,0,Charlotte,51.0,7.0,16.0,18.0,5.0,39.0,78.0,25.0,33.0,110.0,11.0,8.0,14.0,15.0,New York,1/10/2015_New York_Charlotte
1108,4.0,18.0,16.0,5.0,29.0,87.0,30.0,42.0,19.0,27.0,92.0,9.0,13.0,54.0,0,0,Philadelphia,44.0,11.0,24.0,21.0,12.0,32.0,80.0,18.0,25.0,93.0,12.0,4.0,31.0,16.0,Indiana,1/10/2015_Philadelphia_Indiana
1109,11.0,24.0,21.0,12.0,32.0,80.0,18.0,25.0,12.0,31.0,93.0,4.0,16.0,44.0,1,1,Indiana,54.0,4.0,18.0,16.0,5.0,29.0,87.0,30.0,42.0,92.0,19.0,9.0,27.0,13.0,Philadelphia,1/10/2015_Philadelphia_Indiana
1110,3.0,21.0,22.0,0.0,37.0,92.0,15.0,20.0,17.0,22.0,92.0,10.0,16.0,49.0,0,0,Portland,43.0,10.0,26.0,22.0,8.0,36.0,76.0,21.0,26.0,103.0,6.0,6.0,17.0,20.0,Orlando,1/10/2015_Portland_Orlando
1111,10.0,26.0,22.0,8.0,36.0,76.0,21.0,26.0,6.0,17.0,103.0,6.0,20.0,43.0,1,1,Orlando,49.0,3.0,21.0,22.0,0.0,37.0,92.0,15.0,20.0,92.0,17.0,10.0,22.0,16.0,Portland,1/10/2015_Portland_Orlando
1112,6.0,18.0,23.0,3.0,39.0,83.0,12.0,20.0,9.0,21.0,96.0,7.0,18.0,43.0,0,0,Toronto,48.0,13.0,30.0,23.0,10.0,41.0,91.0,14.0,19.0,109.0,15.0,8.0,20.0,13.0,Boston,1/10/2015_Toronto_Boston
1113,13.0,30.0,23.0,10.0,41.0,91.0,14.0,19.0,15.0,20.0,109.0,8.0,13.0,48.0,1,1,Boston,43.0,6.0,18.0,23.0,3.0,39.0,83.0,12.0,20.0,96.0,9.0,7.0,21.0,18.0,Toronto,1/10/2015_Toronto_Boston
1114,5.0,20.0,25.0,7.0,36.0,76.0,12.0,15.0,8.0,16.0,89.0,5.0,19.0,39.0,0,0,Atlanta,42.0,16.0,31.0,34.0,3.0,42.0,89.0,20.0,24.0,120.0,13.0,14.0,15.0,8.0,Washington,1/11/2015_Atlanta_Washington
1115,16.0,31.0,34.0,3.0,42.0,89.0,20.0,24.0,13.0,15.0,120.0,14.0,8.0,42.0,1,1,Washington,39.0,5.0,20.0,25.0,7.0,36.0,76.0,12.0,15.0,89.0,8.0,5.0,16.0,19.0,Atlanta,1/11/2015_Atlanta_Washington
1116,6.0,21.0,28.0,5.0,39.0,81.0,20.0,24.0,15.0,20.0,104.0,8.0,12.0,46.0,0,1,LA Clippers,27.0,9.0,26.0,17.0,2.0,34.0,75.0,13.0,18.0,90.0,6.0,4.0,24.0,13.0,Miami,1/11/2015_LA Clippers_Miami
1117,9.0,26.0,17.0,2.0,34.0,75.0,13.0,18.0,6.0,24.0,90.0,4.0,13.0,27.0,1,0,Miami,46.0,6.0,21.0,28.0,5.0,39.0,81.0,20.0,24.0,104.0,15.0,8.0,20.0,12.0,LA Clippers,1/11/2015_LA Clippers_Miami
1118,13.0,31.0,28.0,0.0,41.0,86.0,11.0,17.0,6.0,18.0,106.0,5.0,11.0,43.0,0,1,LA Lakers,45.0,7.0,22.0,29.0,4.0,36.0,81.0,15.0,19.0,94.0,7.0,2.0,22.0,13.0,Portland,1/11/2015_LA Lakers_Portland
1119,7.0,22.0,29.0,4.0,36.0,81.0,15.0,19.0,7.0,22.0,94.0,2.0,13.0,45.0,1,0,Portland,43.0,13.0,31.0,28.0,0.0,41.0,86.0,11.0,17.0,106.0,6.0,5.0,18.0,11.0,LA Lakers,1/11/2015_LA Lakers_Portland
1120,8.0,35.0,20.0,7.0,42.0,100.0,18.0,23.0,9.0,27.0,110.0,14.0,20.0,46.0,0,0,Memphis,54.0,9.0,21.0,24.0,8.0,48.0,100.0,17.0,24.0,122.0,11.0,7.0,25.0,24.0,Phoenix,1/11/2015_Memphis_Phoenix
1121,9.0,21.0,24.0,8.0,48.0,100.0,17.0,24.0,11.0,25.0,122.0,7.0,24.0,54.0,1,1,Phoenix,46.0,8.0,35.0,20.0,7.0,42.0,100.0,18.0,23.0,110.0,9.0,14.0,27.0,20.0,Memphis,1/11/2015_Memphis_Phoenix
1122,11.0,32.0,18.0,6.0,33.0,78.0,7.0,12.0,6.0,18.0,84.0,2.0,14.0,41.0,0,0,Sacramento,45.0,6.0,17.0,20.0,4.0,42.0,86.0,13.0,17.0,103.0,7.0,8.0,11.0,4.0,Cleveland,1/11/2015_Sacramento_Cleveland
1123,6.0,17.0,20.0,4.0,42.0,86.0,13.0,17.0,7.0,11.0,103.0,8.0,4.0,45.0,1,1,Cleveland,41.0,11.0,32.0,18.0,6.0,33.0,78.0,7.0,12.0,84.0,6.0,2.0,18.0,14.0,Sacramento,1/11/2015_Sacramento_Cleveland
1124,6.0,15.0,20.0,6.0,31.0,75.0,32.0,37.0,16.0,23.0,100.0,7.0,18.0,45.0,0,0,Boston,44.0,8.0,24.0,24.0,5.0,37.0,88.0,26.0,31.0,108.0,17.0,8.0,23.0,11.0,New Orleans,1/12/2015_Boston_New Orleans
1125,8.0,24.0,24.0,5.0,37.0,88.0,26.0,31.0,17.0,23.0,108.0,8.0,11.0,44.0,1,1,New Orleans,45.0,6.0,15.0,20.0,6.0,31.0,75.0,32.0,37.0,100.0,16.0,7.0,23.0,18.0,Boston,1/12/2015_Boston_New Orleans
1126,16.0,40.0,22.0,2.0,41.0,86.0,15.0,20.0,12.0,18.0,113.0,9.0,14.0,42.0,0,1,Brooklyn,41.0,5.0,21.0,18.0,4.0,39.0,84.0,16.0,18.0,99.0,11.0,7.0,18.0,16.0,Houston,1/12/2015_Brooklyn_Houston
1127,5.0,21.0,18.0,4.0,39.0,84.0,16.0,18.0,11.0,18.0,99.0,7.0,16.0,41.0,1,0,Houston,42.0,16.0,40.0,22.0,2.0,41.0,86.0,15.0,20.0,113.0,12.0,9.0,18.0,14.0,Brooklyn,1/12/2015_Brooklyn_Houston
1128,7.0,18.0,28.0,3.0,48.0,81.0,18.0,29.0,2.0,25.0,121.0,10.0,10.0,34.0,0,1,Chicago,43.0,8.0,27.0,25.0,5.0,41.0,84.0,24.0,33.0,114.0,11.0,6.0,20.0,14.0,Orlando,1/12/2015_Chicago_Orlando
1129,8.0,27.0,25.0,5.0,41.0,84.0,24.0,33.0,11.0,20.0,114.0,6.0,14.0,43.0,1,0,Orlando,34.0,7.0,18.0,28.0,3.0,48.0,81.0,18.0,29.0,121.0,2.0,10.0,25.0,10.0,Chicago,1/12/2015_Chicago_Orlando
1130,7.0,21.0,24.0,4.0,41.0,96.0,25.0,31.0,17.0,15.0,114.0,10.0,8.0,46.0,0,1,Toronto,42.0,7.0,27.0,29.0,7.0,47.0,87.0,10.0,14.0,111.0,10.0,4.0,20.0,18.0,Detroit,1/12/2015_Toronto_Detroit
1131,7.0,27.0,29.0,7.0,47.0,87.0,10.0,14.0,10.0,20.0,111.0,4.0,18.0,42.0,1,0,Detroit,46.0,7.0,21.0,24.0,4.0,41.0,96.0,25.0,31.0,114.0,17.0,10.0,15.0,8.0,Toronto,1/12/2015_Toronto_Detroit
1132,10.0,20.0,22.0,3.0,41.0,87.0,18.0,19.0,7.0,23.0,110.0,11.0,15.0,34.0,0,1,Indiana,41.0,5.0,18.0,22.0,5.0,39.0,80.0,18.0,30.0,101.0,10.0,9.0,19.0,17.0,Minnesota,1/13/2015_Indiana_Minnesota
1133,5.0,18.0,22.0,5.0,39.0,80.0,18.0,30.0,10.0,19.0,101.0,9.0,17.0,41.0,1,0,Minnesota,34.0,10.0,20.0,22.0,3.0,41.0,87.0,18.0,19.0,110.0,7.0,11.0,23.0,15.0,Indiana,1/13/2015_Indiana_Minnesota
1134,2.0,16.0,23.0,11.0,33.0,78.0,10.0,15.0,9.0,16.0,78.0,7.0,18.0,52.0,0,1,LA Lakers,46.0,4.0,23.0,20.0,3.0,29.0,92.0,13.0,18.0,75.0,13.0,10.0,14.0,12.0,Miami,1/13/2015_LA Lakers_Miami
1135,4.0,23.0,20.0,3.0,29.0,92.0,13.0,18.0,13.0,14.0,75.0,10.0,12.0,46.0,1,0,Miami,52.0,2.0,16.0,23.0,11.0,33.0,78.0,10.0,15.0,78.0,9.0,7.0,16.0,18.0,LA Lakers,1/13/2015_LA Lakers_Miami
1136,12.0,23.0,34.0,3.0,42.0,87.0,9.0,16.0,15.0,17.0,105.0,6.0,16.0,47.0,0,1,Philadelphia,35.0,9.0,25.0,20.0,6.0,31.0,76.0,16.0,25.0,87.0,12.0,8.0,22.0,18.0,Atlanta,1/13/2015_Philadelphia_Atlanta
1137,9.0,25.0,20.0,6.0,31.0,76.0,16.0,25.0,12.0,22.0,87.0,8.0,18.0,35.0,1,0,Atlanta,47.0,12.0,23.0,34.0,3.0,42.0,87.0,9.0,16.0,105.0,15.0,6.0,17.0,16.0,Philadelphia,1/13/2015_Philadelphia_Atlanta
1138,13.0,35.0,16.0,1.0,36.0,82.0,15.0,20.0,16.0,21.0,100.0,7.0,19.0,42.0,0,0,Phoenix,34.0,7.0,20.0,23.0,2.0,40.0,76.0,20.0,27.0,107.0,9.0,10.0,20.0,11.0,Cleveland,1/13/2015_Phoenix_Cleveland
1139,7.0,20.0,23.0,2.0,40.0,76.0,20.0,27.0,9.0,20.0,107.0,10.0,11.0,34.0,1,1,Cleveland,42.0,13.0,35.0,16.0,1.0,36.0,82.0,15.0,20.0,100.0,16.0,7.0,21.0,19.0,Phoenix,1/13/2015_Phoenix_Cleveland
1140,6.0,24.0,23.0,4.0,43.0,100.0,16.0,23.0,12.0,25.0,108.0,12.0,10.0,44.0,0,1,Sacramento,59.0,1.0,18.0,22.0,2.0,38.0,86.0,27.0,34.0,104.0,12.0,7.0,26.0,20.0,Dallas,1/13/2015_Sacramento_Dallas
1141,1.0,18.0,22.0,2.0,38.0,86.0,27.0,34.0,12.0,26.0,104.0,7.0,20.0,59.0,1,0,Dallas,44.0,6.0,24.0,23.0,4.0,43.0,100.0,16.0,23.0,108.0,12.0,12.0,25.0,10.0,Sacramento,1/13/2015_Sacramento_Dallas
1142,13.0,25.0,32.0,5.0,46.0,91.0,11.0,13.0,6.0,16.0,116.0,10.0,9.0,31.0,0,1,Utah,44.0,7.0,21.0,14.0,7.0,39.0,81.0,20.0,24.0,105.0,11.0,7.0,18.0,15.0,Golden State,1/13/2015_Utah_Golden State
1143,7.0,21.0,14.0,7.0,39.0,81.0,20.0,24.0,11.0,18.0,105.0,7.0,15.0,44.0,1,0,Golden State,31.0,13.0,25.0,32.0,5.0,46.0,91.0,11.0,13.0,116.0,6.0,10.0,16.0,9.0,Utah,1/13/2015_Utah_Golden State
1144,9.0,29.0,26.0,4.0,38.0,96.0,8.0,12.0,8.0,17.0,93.0,3.0,7.0,34.0,0,0,Washington,48.0,6.0,12.0,20.0,7.0,37.0,75.0,21.0,24.0,101.0,8.0,4.0,14.0,15.0,San Antonio,1/13/2015_Washington_San Antonio
1145,6.0,12.0,20.0,7.0,37.0,75.0,21.0,24.0,8.0,14.0,101.0,4.0,15.0,48.0,1,1,San Antonio,34.0,9.0,29.0,26.0,4.0,38.0,96.0,8.0,12.0,93.0,8.0,3.0,17.0,7.0,Washington,1/13/2015_Washington_San Antonio
1146,10.0,29.0,23.0,7.0,36.0,73.0,23.0,27.0,6.0,12.0,105.0,13.0,12.0,35.0,0,1,Boston,40.0,11.0,33.0,22.0,2.0,34.0,83.0,12.0,14.0,91.0,13.0,5.0,23.0,16.0,Atlanta,1/14/2015_Boston_Atlanta
1147,11.0,33.0,22.0,2.0,34.0,83.0,12.0,14.0,13.0,23.0,91.0,5.0,16.0,40.0,1,0,Atlanta,35.0,10.0,29.0,23.0,7.0,36.0,73.0,23.0,27.0,105.0,6.0,13.0,12.0,12.0,Boston,1/14/2015_Boston_Atlanta
1148,3.0,17.0,18.0,3.0,39.0,83.0,22.0,29.0,14.0,19.0,103.0,13.0,9.0,41.0,0,1,Brooklyn,36.0,10.0,26.0,19.0,1.0,36.0,75.0,10.0,12.0,92.0,6.0,5.0,25.0,18.0,Memphis,1/14/2015_Brooklyn_Memphis
1149,10.0,26.0,19.0,1.0,36.0,75.0,10.0,12.0,6.0,25.0,92.0,5.0,18.0,36.0,1,0,Memphis,41.0,3.0,17.0,18.0,3.0,39.0,83.0,22.0,29.0,103.0,14.0,13.0,19.0,9.0,Brooklyn,1/14/2015_Brooklyn_Memphis
1150,5.0,15.0,29.0,4.0,40.0,78.0,20.0,25.0,10.0,24.0,105.0,4.0,15.0,43.0,0,1,Chicago,33.0,13.0,27.0,18.0,5.0,34.0,79.0,18.0,24.0,99.0,8.0,10.0,21.0,12.0,Washington,1/14/2015_Chicago_Washington
1151,13.0,27.0,18.0,5.0,34.0,79.0,18.0,24.0,8.0,21.0,99.0,10.0,12.0,33.0,1,0,Washington,43.0,5.0,15.0,29.0,4.0,40.0,78.0,20.0,25.0,105.0,10.0,4.0,24.0,15.0,Chicago,1/14/2015_Chicago_Washington
1152,8.0,21.0,27.0,11.0,37.0,85.0,16.0,20.0,6.0,27.0,98.0,7.0,12.0,42.0,0,1,Charlotte,48.0,4.0,13.0,15.0,10.0,33.0,86.0,23.0,35.0,93.0,15.0,4.0,18.0,10.0,San Antonio,1/14/2015_Charlotte_San Antonio
1153,4.0,13.0,15.0,10.0,33.0,86.0,23.0,35.0,15.0,18.0,93.0,4.0,10.0,48.0,1,0,San Antonio,42.0,8.0,21.0,27.0,11.0,37.0,85.0,16.0,20.0,98.0,6.0,7.0,27.0,12.0,Charlotte,1/14/2015_Charlotte_San Antonio
1154,9.0,37.0,24.0,5.0,41.0,100.0,16.0,20.0,10.0,25.0,107.0,8.0,8.0,39.0,0,0,Denver,51.0,4.0,19.0,25.0,7.0,41.0,82.0,28.0,35.0,114.0,11.0,6.0,25.0,16.0,Dallas,1/14/2015_Denver_Dallas
1155,4.0,19.0,25.0,7.0,41.0,82.0,28.0,35.0,11.0,25.0,114.0,6.0,16.0,51.0,1,1,Dallas,39.0,9.0,37.0,24.0,5.0,41.0,100.0,16.0,20.0,107.0,10.0,8.0,25.0,8.0,Denver,1/14/2015_Denver_Dallas
1156,8.0,21.0,23.0,7.0,39.0,80.0,19.0,23.0,11.0,18.0,105.0,4.0,12.0,47.0,0,1,Detroit,30.0,8.0,22.0,23.0,10.0,34.0,73.0,18.0,23.0,94.0,3.0,8.0,16.0,7.0,New Orleans,1/14/2015_Detroit_New Orleans
1157,8.0,22.0,23.0,10.0,34.0,73.0,18.0,23.0,3.0,16.0,94.0,8.0,7.0,30.0,1,0,New Orleans,47.0,8.0,21.0,23.0,7.0,39.0,80.0,19.0,23.0,105.0,11.0,4.0,18.0,12.0,Detroit,1/14/2015_Detroit_New Orleans
1158,6.0,18.0,19.0,4.0,30.0,71.0,23.0,27.0,11.0,19.0,89.0,5.0,17.0,41.0,0,0,Golden State,36.0,13.0,29.0,29.0,5.0,38.0,81.0,15.0,19.0,104.0,10.0,5.0,21.0,13.0,Miami,1/14/2015_Golden State_Miami
1159,13.0,29.0,29.0,5.0,38.0,81.0,15.0,19.0,10.0,21.0,104.0,5.0,13.0,36.0,1,1,Miami,41.0,6.0,18.0,19.0,4.0,30.0,71.0,23.0,27.0,89.0,11.0,5.0,19.0,17.0,Golden State,1/14/2015_Golden State_Miami
1160,9.0,26.0,26.0,6.0,42.0,83.0,20.0,23.0,10.0,19.0,113.0,11.0,20.0,38.0,0,0,Orlando,39.0,9.0,26.0,22.0,1.0,44.0,90.0,23.0,26.0,120.0,10.0,14.0,19.0,15.0,Houston,1/14/2015_Orlando_Houston
1161,9.0,26.0,22.0,1.0,44.0,90.0,23.0,26.0,10.0,19.0,120.0,14.0,15.0,39.0,1,1,Houston,38.0,9.0,26.0,26.0,6.0,42.0,83.0,20.0,23.0,113.0,10.0,11.0,19.0,20.0,Orlando,1/14/2015_Orlando_Houston
1162,8.0,23.0,20.0,2.0,37.0,88.0,18.0,19.0,7.0,22.0,100.0,9.0,7.0,44.0,0,1,Portland,48.0,6.0,26.0,22.0,1.0,35.0,87.0,18.0,20.0,94.0,11.0,5.0,18.0,12.0,LA Clippers,1/14/2015_Portland_LA Clippers
1163,6.0,26.0,22.0,1.0,35.0,87.0,18.0,20.0,11.0,18.0,94.0,5.0,12.0,48.0,1,0,LA Clippers,44.0,8.0,23.0,20.0,2.0,37.0,88.0,18.0,19.0,100.0,7.0,9.0,22.0,7.0,Portland,1/14/2015_Portland_LA Clippers
1164,3.0,19.0,13.0,8.0,31.0,80.0,19.0,31.0,11.0,22.0,84.0,10.0,12.0,45.0,0,0,Toronto,49.0,10.0,29.0,26.0,2.0,38.0,82.0,14.0,22.0,100.0,10.0,7.0,24.0,17.0,Philadelphia,1/14/2015_Toronto_Philadelphia
1165,10.0,29.0,26.0,2.0,38.0,82.0,14.0,22.0,10.0,24.0,100.0,7.0,17.0,49.0,1,1,Philadelphia,45.0,3.0,19.0,13.0,8.0,31.0,80.0,19.0,31.0,84.0,11.0,10.0,22.0,12.0,Toronto,1/14/2015_Toronto_Philadelphia
1166,11.0,29.0,25.0,9.0,35.0,81.0,20.0,28.0,10.0,19.0,101.0,8.0,17.0,43.0,0,0,Houston,41.0,16.0,36.0,25.0,3.0,41.0,86.0,14.0,19.0,112.0,11.0,12.0,19.0,12.0,Oklahoma City,1/15/2015_Houston_Oklahoma City
1167,16.0,36.0,25.0,3.0,41.0,86.0,14.0,19.0,11.0,19.0,112.0,12.0,12.0,41.0,1,1,Oklahoma City,43.0,11.0,29.0,25.0,9.0,35.0,81.0,20.0,28.0,101.0,10.0,8.0,19.0,17.0,Houston,1/15/2015_Houston_Oklahoma City
1168,9.0,30.0,14.0,3.0,37.0,78.0,26.0,36.0,12.0,15.0,109.0,8.0,9.0,38.0,0,1,LA Lakers,35.0,8.0,24.0,26.0,1.0,39.0,76.0,16.0,23.0,102.0,8.0,4.0,26.0,11.0,Cleveland,1/15/2015_LA Lakers_Cleveland
1169,8.0,24.0,26.0,1.0,39.0,76.0,16.0,23.0,8.0,26.0,102.0,4.0,11.0,35.0,1,0,Cleveland,38.0,9.0,30.0,14.0,3.0,37.0,78.0,26.0,36.0,109.0,12.0,8.0,15.0,9.0,LA Lakers,1/15/2015_LA Lakers_Cleveland
1170,8.0,22.0,22.0,6.0,28.0,68.0,15.0,20.0,5.0,32.0,79.0,5.0,21.0,36.0,0,0,Milwaukee,44.0,8.0,18.0,21.0,2.0,28.0,72.0,31.0,42.0,95.0,14.0,13.0,17.0,15.0,New York,1/15/2015_Milwaukee_New York
1171,8.0,18.0,21.0,2.0,28.0,72.0,31.0,42.0,14.0,17.0,95.0,13.0,15.0,44.0,1,1,New York,36.0,8.0,22.0,22.0,6.0,28.0,68.0,15.0,20.0,79.0,5.0,5.0,32.0,21.0,Milwaukee,1/15/2015_Milwaukee_New York
1172,13.0,25.0,28.0,6.0,48.0,89.0,10.0,12.0,8.0,14.0,119.0,12.0,7.0,36.0,0,1,Boston,45.0,5.0,16.0,29.0,4.0,42.0,85.0,14.0,16.0,103.0,11.0,5.0,16.0,13.0,Chicago,1/16/2015_Boston_Chicago
1173,5.0,16.0,29.0,4.0,42.0,85.0,14.0,16.0,11.0,16.0,103.0,5.0,13.0,45.0,1,0,Chicago,36.0,13.0,25.0,28.0,6.0,48.0,89.0,10.0,12.0,119.0,8.0,12.0,14.0,7.0,Boston,1/16/2015_Boston_Chicago
1174,9.0,25.0,23.0,3.0,34.0,83.0,12.0,25.0,13.0,27.0,89.0,6.0,15.0,52.0,0,0,Dallas,52.0,8.0,25.0,22.0,2.0,33.0,79.0,23.0,29.0,97.0,10.0,7.0,23.0,14.0,Denver,1/16/2015_Dallas_Denver
1175,8.0,25.0,22.0,2.0,33.0,79.0,23.0,29.0,10.0,23.0,97.0,7.0,14.0,52.0,1,1,Denver,52.0,9.0,25.0,23.0,3.0,34.0,83.0,12.0,25.0,89.0,13.0,6.0,27.0,15.0,Dallas,1/16/2015_Dallas_Denver
1176,13.0,31.0,17.0,5.0,32.0,85.0,21.0,24.0,15.0,17.0,98.0,6.0,15.0,49.0,0,1,Indiana,44.0,6.0,18.0,22.0,4.0,40.0,89.0,10.0,12.0,96.0,12.0,8.0,20.0,12.0,Detroit,1/16/2015_Indiana_Detroit
1177,6.0,18.0,22.0,4.0,40.0,89.0,10.0,12.0,12.0,20.0,96.0,8.0,12.0,44.0,1,0,Detroit,49.0,13.0,31.0,17.0,5.0,32.0,85.0,21.0,24.0,98.0,15.0,6.0,17.0,15.0,Indiana,1/16/2015_Indiana_Detroit
1178,10.0,23.0,23.0,3.0,46.0,83.0,24.0,31.0,12.0,30.0,126.0,9.0,19.0,44.0,0,1,LA Clippers,43.0,10.0,29.0,26.0,1.0,43.0,91.0,25.0,36.0,121.0,17.0,9.0,21.0,13.0,Cleveland,1/16/2015_LA Clippers_Cleveland
1179,10.0,29.0,26.0,1.0,43.0,91.0,25.0,36.0,17.0,21.0,121.0,9.0,13.0,43.0,1,0,Cleveland,44.0,10.0,23.0,23.0,3.0,46.0,83.0,24.0,31.0,126.0,12.0,9.0,30.0,19.0,LA Clippers,1/16/2015_LA Clippers_Cleveland
1180,9.0,24.0,24.0,2.0,42.0,92.0,22.0,28.0,13.0,14.0,115.0,10.0,14.0,43.0,0,0,Oklahoma City,54.0,10.0,22.0,27.0,2.0,51.0,97.0,15.0,19.0,127.0,16.0,8.0,21.0,14.0,Golden State,1/16/2015_Oklahoma City_Golden State
1181,10.0,22.0,27.0,2.0,51.0,97.0,15.0,19.0,16.0,21.0,127.0,8.0,14.0,54.0,1,1,Golden State,43.0,9.0,24.0,24.0,2.0,42.0,92.0,22.0,28.0,115.0,13.0,10.0,14.0,14.0,Oklahoma City,1/16/2015_Oklahoma City_Golden State
