3P_x,3PA_x,AST_x,BLK_x,FG_x,FGA_x,FT_x,FTA_x,ORB_x,DRB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,Team_Win_x,opp_TRB_x,opp_3P_x,opp_3PA_x,opp_AST_x,opp_BLK_x,opp_FG_x,opp_FGA_x,opp_FT_x,opp_FTA_x,opp_PTS_x,opp_ORB_x,opp_DRB_x,opp_STL_x,opp_PF_x,opp_TOV_x,total_PTS_x,is_Home_x,Team_x,Game_Id,Date_x,Days_Since_x,game_Location_x,team_location_x,distance_From_Home_x,game_time_zone_x,team_time_zone_x,game_hour (et)_x,time_zone_diff_x,last_loc_x,distance_From_Last_Game_x,last_time_zone_x,time_zone_change_x,game_number_x,result_x,played_yesterday_x,played_diff_loc_yesterday_x,back_to_back_road_games_x,first_x,3P_y,3PA_y,AST_y,BLK_y,FG_y,FGA_y,FT_y,FTA_y,ORB_y,DRB_y,PF_y,PTS_y,STL_y,TOV_y,TRB_y,Team_Win_y,opp_TRB_y,opp_3P_y,opp_3PA_y,opp_AST_y,opp_BLK_y,opp_FG_y,opp_FGA_y,opp_FT_y,opp_FTA_y,opp_PTS_y,opp_ORB_y,opp_DRB_y,opp_STL_y,opp_PF_y,opp_TOV_y,total_PTS_y,is_Home_y,Team_y,Date_y,Days_Since_y,game_Location_y,team_location_y,distance_From_Home_y,game_time_zone_y,team_time_zone_y,game_hour (et)_y,time_zone_diff_y,last_loc_y,distance_From_Last_Game_y,last_time_zone_y,time_zone_change_y,game_number_y,result_y,played_yesterday_y,played_diff_loc_yesterday_y,back_to_back_road_games_y,first_y
7.81818181818,19.3636363636,21.7272727273,5.72727272727,37.1818181818,80.4545454545,18.5454545455,23.9090909091,8.81818181818,33.0909090909,22.4545454545,100.727272727,6.72727272727,14.5454545455,41.9090909091,1,44.9090909091,5.81818181818,19.3636363636,20.0909090909,4.45454545455,36.9090909091,85.0,19.6363636364,27.8181818182,99.2727272727,14.0,30.9090909091,9.45454545455,20.1818181818,12.4545454545,200.0,0,Dallas,11/17/2012_Cleveland_Dallas,2012-11-17,4.0,Cleveland,Dallas,1902,3,2,19,1,Indianapolis,507.0,3.0,0.0,11,8.0,True,True,True,0,8.11111111111,22.2222222222,20.3333333333,1.88888888889,36.4444444444,84.6666666667,16.5555555556,24.1111111111,12.7777777778,27.1111111111,21.7777777778,97.5555555556,9.55555555556,15.5555555556,39.8888888889,0,40.3333333333,7.0,20.6666666667,26.3333333333,8.88888888889,39.5555555556,77.2222222222,18.4444444444,24.0,104.555555556,8.66666666667,31.6666666667,8.22222222222,20.7777777778,17.3333333333,202.111111111,1,Cleveland,2012-11-17,1.0,Cleveland,Cleveland,0,3,3,19,0,Brooklyn,783.0,3.0,0.0,9,-8.0,False,False,False,1
8.0,19.5,21.9166666667,6.16666666667,37.1666666667,80.9166666667,18.4166666667,23.9166666667,8.66666666667,33.3333333333,22.4166666667,100.75,7.16666666667,14.6666666667,42.0,0,46.3333333333,6.08333333333,19.75,20.0,4.25,36.9166666667,85.5,19.8333333333,28.0,99.75,14.4166666667,31.9166666667,9.5,20.5,13.0833333333,200.5,1,Dallas,11/19/2012_Dallas_Golden State,2012-11-19,1.0,Dallas,Dallas,0,2,2,19,0,Cleveland,1902.0,3.0,-1.0,12,-4.0,False,False,False,0,6.09090909091,19.5454545455,21.0909090909,3.27272727273,37.0,83.9090909091,18.3636363636,25.0909090909,12.3636363636,33.7272727273,23.4545454545,98.4545454545,7.36363636364,16.4545454545,46.0909090909,1,42.5454545455,7.72727272727,21.8181818182,21.7272727273,6.54545454545,36.0,83.9090909091,20.5454545455,27.6363636364,100.272727273,10.9090909091,31.6363636364,8.63636363636,21.9090909091,14.2727272727,198.727272727,0,Golden State,2012-11-19,2.0,Dallas,Oakland,2771,2,0,19,2,Oklahoma City,333.0,2.0,0.0,11,4.0,True,True,True,1
8.38461538462,20.2307692308,21.9230769231,5.76923076923,37.5384615385,81.2307692308,18.3076923077,23.6923076923,8.84615384615,33.1538461538,22.0769230769,101.769230769,7.23076923077,14.5384615385,42.0,1,45.6153846154,6.76923076923,20.6153846154,20.3846153846,4.07692307692,37.0769230769,84.8461538462,19.6923076923,27.5384615385,100.615384615,13.6923076923,31.9230769231,9.53846153846,20.2307692308,13.1538461538,202.384615385,1,Dallas,11/21/2012_Dallas_New York,2012-11-21,1.0,Dallas,Dallas,0,2,2,21,0,Dallas,0.0,2.0,0.0,13,3.0,False,False,False,0,11.2,27.8,19.9,3.6,37.5,82.1,15.5,20.5,10.0,30.7,18.1,101.7,9.0,10.3,40.7,0,43.6,7.8,21.2,19.1,4.1,34.0,78.0,15.6,20.2,91.4,10.4,33.2,5.1,19.3,16.1,193.1,0,New York,2012-11-21,2.0,Dallas,New York,2490,2,3,20,-1,New Orleans,813.0,2.0,0.0,10,-3.0,True,True,True,1
8.5,20.7857142857,21.9285714286,5.78571428571,37.2857142857,82.0,17.7857142857,23.4285714286,8.85714285714,32.9285714286,22.5,100.857142857,7.35714285714,14.5714285714,41.7857142857,0,46.7142857143,7.14285714286,20.7142857143,20.4285714286,4.07142857143,37.2857142857,84.6428571429,19.9285714286,28.0,101.642857143,13.5,33.2142857143,9.64285714286,20.4285714286,13.5714285714,202.5,1,Dallas,11/24/2012_Dallas_LA Lakers,2012-11-24,1.0,Dallas,Dallas,0,2,2,20,0,Dallas,0.0,2.0,0.0,14,-26.0,False,False,False,0,8.07142857143,21.5714285714,20.8571428571,5.5,35.7857142857,77.2142857143,21.0714285714,30.9285714286,12.6428571429,32.5714285714,19.2142857143,100.714285714,7.5,16.6428571429,45.2142857143,1,39.0,6.85714285714,19.2142857143,22.0,4.57142857143,37.4285714286,85.1428571429,14.9285714286,20.3571428571,96.6428571429,11.1428571429,27.8571428571,9.07142857143,24.3571428571,13.4285714286,197.357142857,0,LA Lakers,2012-11-24,3.0,Dallas,Los Angeles,2312,2,0,20,2,Memphis,728.0,2.0,0.0,14,26.0,True,True,True,1
8.26666666667,20.6666666667,22.0,5.46666666667,37.2666666667,81.9333333333,17.8666666667,23.3333333333,8.86666666667,32.6,22.4666666667,100.666666667,7.6,14.6,41.4666666667,0,46.2666666667,7.06666666667,20.2666666667,20.5333333333,4.0,37.1333333333,84.0,20.2,28.2666666667,101.533333333,13.4666666667,32.8,9.6,20.7333333333,13.8,202.2,0,Dallas,11/27/2012_Philadelphia_Dallas,2012-11-27,2.0,Philadelphia,Dallas,2361,3,2,20,1,Dallas,2361.0,2.0,1.0,15,-2.0,False,False,False,0,7.26666666667,19.0,21.4,5.8,35.2,82.8666666667,15.0666666667,19.5333333333,10.3333333333,30.8666666667,19.1333333333,92.7333333333,8.2,12.4666666667,41.2,1,44.4,6.8,19.4,22.1333333333,5.13333333333,35.3333333333,80.7333333333,16.2666666667,21.0,93.7333333333,11.1333333333,33.2666666667,6.93333333333,18.3333333333,14.6,186.466666667,1,Philadelphia,2012-11-27,3.0,Philadelphia,Philadelphia,0,3,3,20,0,Philadelphia,0.0,3.0,0.0,15,2.0,False,False,False,1
8.0,20.5,21.75,5.5,36.6875,81.875,17.875,23.125,9.0,31.75,22.6875,99.25,7.75,14.5625,40.75,0,46.125,7.0,19.625,20.75,4.125,36.9375,83.0625,20.625,28.5625,101.5,13.25,32.875,9.5,20.625,14.125,200.75,0,Dallas,11/28/2012_Chicago_Dallas,2012-11-28,2.0,Chicago,Dallas,1559,2,2,20,0,Philadelphia,1222.0,3.0,-1.0,16,-23.0,True,True,True,0,3.85714285714,12.4285714286,22.7857142857,5.21428571429,35.6428571429,81.1428571429,19.3571428571,24.2142857143,12.7857142857,30.8571428571,19.0,94.5,7.5,15.4285714286,43.6428571429,1,39.2142857143,5.35714285714,17.4285714286,19.8571428571,6.21428571429,35.6428571429,82.1428571429,15.6428571429,20.1428571429,92.2857142857,10.9285714286,28.2857142857,7.85714285714,21.7857142857,14.4285714286,186.785714286,1,Chicago,2012-11-28,1.0,Chicago,Chicago,0,2,2,20,0,Chicago,0.0,2.0,0.0,14,23.0,False,False,False,1
8.17647058824,20.7647058824,22.1176470588,5.70588235294,36.7647058824,82.5294117647,17.1176470588,22.2352941176,9.23529411765,32.0,22.4117647059,98.8235294118,7.76470588235,14.4705882353,41.2352941176,1,46.4705882353,6.88235294118,19.7058823529,20.4705882353,4.29411764706,36.4705882353,83.1764705882,20.2352941176,27.9411764706,100.058823529,13.3529411765,33.1176470588,9.35294117647,20.2941176471,14.1764705882,198.882352941,1,Dallas,12/1/2012_Dallas_Detroit,2012-12-01,1.0,Dallas,Dallas,0,2,2,19,0,Chicago,1559.0,2.0,0.0,17,15.0,False,False,False,0,5.66666666667,15.3333333333,21.1111111111,5.05555555556,35.0555555556,79.4444444444,17.4444444444,23.9444444444,11.1111111111,30.3888888889,20.0,93.2222222222,6.44444444444,15.1111111111,41.5,0,42.7222222222,7.11111111111,20.0,20.3333333333,5.5,35.6111111111,82.0555555556,18.4444444444,23.6111111111,96.7777777778,12.0555555556,30.6666666667,8.5,21.0555555556,13.6111111111,190.0,0,Detroit,2012-12-01,3.0,Dallas,Detroit,1929,2,3,19,-1,Memphis,728.0,2.0,0.0,18,-15.0,True,True,True,1
8.0,20.6666666667,22.0,5.72222222222,36.6111111111,82.6111111111,17.1111111111,22.0555555556,9.33333333333,31.8888888889,22.1666666667,98.3333333333,7.77777777778,14.8888888889,41.2222222222,0,46.6111111111,6.83333333333,19.7222222222,21.0,4.38888888889,36.9444444444,83.5555555556,20.0,27.5555555556,100.722222222,13.2777777778,33.3333333333,9.83333333333,20.1111111111,14.3333333333,199.055555556,0,Dallas,12/5/2012_LA Clippers_Dallas,2012-12-05,2.0,Los Angeles,Dallas,2312,0,2,19,-2,Dallas,2312.0,2.0,-2.0,18,-22.0,False,False,False,0,6.94444444444,19.6666666667,22.3888888889,6.33333333333,38.3888888889,80.0555555556,17.7777777778,23.6111111111,10.5,29.8333333333,22.4444444444,101.5,10.9444444444,14.6666666667,40.3333333333,1,40.2777777778,7.5,20.0,21.0555555556,4.33333333333,34.1111111111,78.4444444444,19.1666666667,25.6666666667,94.8888888889,12.0555555556,28.2222222222,7.5,21.1111111111,17.2777777778,196.388888889,1,LA Clippers,2012-12-05,4.0,Los Angeles,Los Angeles,0,0,0,20,0,Salt Lake City,1108.0,1.0,-1.0,18,22.0,False,False,False,1
7.78947368421,20.2105263158,21.6315789474,5.63157894737,36.6315789474,82.3684210526,17.2105263158,22.1578947368,9.42105263158,31.9473684211,22.2105263158,98.2631578947,7.78947368421,14.9473684211,41.3684210526,1,46.3684210526,6.89473684211,19.7894736842,20.8947368421,4.36842105263,36.7894736842,83.6315789474,19.8947368421,27.4210526316,100.368421053,13.2631578947,33.1052631579,9.89473684211,20.1052631579,14.2105263158,198.631578947,0,Dallas,12/6/2012_Phoenix_Dallas,2012-12-06,2.0,Phoenix,Dallas,1713,1,2,19,-1,Los Angeles,600.0,0.0,1.0,19,3.0,True,True,True,0,6.25,18.1,21.25,5.95,38.25,85.85,15.4,20.75,11.8,29.05,21.35,98.15,8.55,13.65,40.85,0,42.9,7.6,18.05,22.4,5.3,38.8,82.5,17.45,23.3,102.65,11.25,31.65,6.95,20.0,14.65,200.8,1,Phoenix,2012-12-06,1.0,Phoenix,Phoenix,0,1,1,19,0,Memphis,2293.0,2.0,-1.0,20,-3.0,False,False,False,1
7.9,20.4,21.75,5.45,36.95,82.8,17.35,22.3,9.5,31.8,22.3,99.15,7.75,14.8,41.3,1,45.9,7.15,20.55,21.25,4.35,36.7,83.05,20.25,27.95,100.8,12.8,33.1,9.8,20.4,14.45,199.95,0,Dallas,12/8/2012_Houston_Dallas,2012-12-08,1.0,Houston,Dallas,385,2,2,20,0,Phoenix,1893.0,1.0,1.0,20,7.0,False,False,False,0,9.42105263158,27.1578947368,22.5789473684,4.10526315789,37.2105263158,85.0,19.5263157895,25.3684210526,12.4736842105,31.8421052632,19.7368421053,103.368421053,8.63157894737,16.3157894737,44.3157894737,0,43.0526315789,8.36842105263,21.8421052632,23.0,6.68421052632,40.2631578947,87.2631578947,15.0,20.3157894737,103.894736842,11.5263157895,31.5263157895,8.47368421053,19.4736842105,14.4736842105,207.263157895,1,Houston,2012-12-08,2.0,Houston,Houston,0,2,2,22,0,San Antonio,318.0,2.0,0.0,19,-7.0,True,True,False,1
7.85714285714,20.380952381,21.9523809524,5.52380952381,37.4761904762,83.0,17.2857142857,22.2380952381,9.38095238095,31.7619047619,21.9047619048,100.095238095,7.85714285714,14.4761904762,41.1428571429,1,45.7619047619,7.38095238095,20.8571428571,21.2857142857,4.33333333333,36.7142857143,83.0952380952,19.7619047619,27.380952381,100.571428571,12.8571428571,32.9047619048,9.52380952381,20.1904761905,14.6666666667,200.666666667,1,Dallas,12/10/2012_Dallas_Sacramento,2012-12-10,2.0,Dallas,Dallas,0,2,2,15,0,Houston,385.0,2.0,0.0,21,23.0,False,False,False,0,6.4,18.25,18.85,4.45,36.25,83.1,15.6,20.9,11.2,29.85,21.95,94.5,8.35,14.25,41.05,0,43.3,7.0,20.5,22.15,6.65,35.8,80.05,20.85,26.4,99.45,11.3,32.0,7.35,18.9,14.45,193.95,0,Sacramento,2012-12-10,2.0,Dallas,Sacramento,2778,2,0,15,2,Portland,3282.0,0.0,2.0,20,-23.0,False,False,False,1
7.86363636364,20.5,22.1818181818,5.59090909091,37.9090909091,83.4090909091,17.0909090909,22.0,9.27272727273,32.2727272727,22.1363636364,100.772727273,7.86363636364,15.0454545455,41.5454545455,0,45.5909090909,7.31818181818,20.9090909091,21.4090909091,4.36363636364,37.0,83.8636363636,20.0,27.5,101.318181818,12.6818181818,32.9090909091,9.81818181818,20.2727272727,14.5909090909,202.090909091,0,Dallas,12/12/2012_Boston_Dallas,2012-12-12,4.0,Boston,Dallas,2846,3,2,19,1,Dallas,2846.0,2.0,1.0,22,-2.0,False,False,False,0,5.14285714286,15.0952380952,23.6666666667,3.95238095238,37.4285714286,79.1904761905,18.2857142857,23.0,7.33333333333,31.1428571429,21.0,98.2857142857,8.2380952381,14.1904761905,38.4761904762,1,42.6666666667,6.38095238095,18.1904761905,21.6666666667,4.57142857143,36.7142857143,81.9523809524,17.7142857143,23.7142857143,97.5238095238,10.7619047619,31.9047619048,8.2380952381,20.380952381,14.8095238095,195.80952381,1,Boston,2012-12-12,2.0,Boston,Boston,0,3,3,20,0,Boston,0.0,3.0,0.0,21,2.0,False,False,False,1
7.52173913043,20.1739130435,21.9565217391,5.39130434783,37.4347826087,82.7826086957,17.2173913043,22.0434782609,9.04347826087,32.347826087,21.9130434783,99.6086956522,7.69565217391,15.1304347826,41.3913043478,0,45.652173913,7.52173913043,21.5652173913,21.4347826087,4.30434782609,36.8695652174,83.8695652174,19.7826086957,27.2608695652,101.043478261,12.7391304348,32.9130434783,9.86956521739,20.2608695652,14.3913043478,200.652173913,0,Dallas,12/14/2012_Toronto_Dallas,2012-12-14,2.0,Toronto,Dallas,2338,3,2,19,1,Boston,885.0,3.0,0.0,23,-21.0,False,False,False,0,7.20833333333,21.7083333333,20.4583333333,4.91666666667,35.1666666667,83.0,17.6666666667,22.7916666667,10.8333333333,29.7916666667,23.7083333333,95.2083333333,7.16666666667,13.0833333333,40.625,1,43.9583333333,6.70833333333,18.25,22.7916666667,5.75,36.75,80.375,21.2083333333,28.0,101.416666667,10.5,33.4583333333,7.0,19.7083333333,14.0833333333,196.625,1,Toronto,2012-12-14,2.0,Toronto,Toronto,0,3,3,19,0,Toronto,0.0,3.0,0.0,24,21.0,False,False,False,1
7.5,19.9166666667,22.0416666667,5.5,37.5,82.8333333333,17.375,22.1666666667,9.125,32.25,22.2083333333,99.875,7.79166666667,15.2916666667,41.375,0,45.75,7.45833333333,21.625,21.7083333333,4.33333333333,37.0416666667,84.2916666667,20.0416666667,27.4583333333,101.583333333,12.9166666667,32.8333333333,10.0833333333,20.1666666667,14.4583333333,201.458333333,0,Dallas,12/15/2012_Minnesota_Dallas,2012-12-15,1.0,Minneapolis,Dallas,1514,2,2,19,0,Toronto,1505.0,3.0,-1.0,24,-8.0,True,True,True,0,5.66666666667,19.0476190476,21.7142857143,6.09523809524,35.1428571429,80.9523809524,19.8571428571,27.3333333333,13.5238095238,31.8571428571,18.619047619,95.8095238095,8.57142857143,14.9047619048,45.380952381,1,40.5238095238,6.28571428571,18.380952381,20.1428571429,5.80952380952,36.3333333333,82.4285714286,14.7142857143,19.7619047619,93.6666666667,10.9523809524,29.5714285714,7.66666666667,23.3333333333,14.1428571429,189.476190476,1,Minnesota,2012-12-15,1.0,Minneapolis,Minneapolis,0,2,2,20,0,New Orleans,1965.0,2.0,0.0,21,8.0,True,True,False,1
7.36,19.56,21.92,5.44,37.56,82.4,17.68,22.44,9.0,32.12,21.84,100.16,7.84,15.12,41.12,1,45.52,7.68,22.16,21.76,4.24,37.04,84.36,19.76,26.96,101.52,12.96,32.56,9.92,20.2,14.4,201.68,1,Dallas,12/18/2012_Dallas_Philadelphia,2012-12-18,2.0,Dallas,Dallas,0,2,2,20,0,Minneapolis,1514.0,2.0,0.0,25,7.0,False,False,False,0,6.52,18.36,21.24,5.4,36.36,83.8,13.6,18.48,11.24,29.8,19.64,92.84,7.72,12.16,41.04,0,43.68,6.88,18.56,22.56,5.04,36.08,79.84,16.72,21.88,95.76,10.68,33.0,6.84,17.52,14.04,188.6,0,Philadelphia,2012-12-18,3.0,Dallas,Philadelphia,2361,2,3,20,-1,Philadelphia,2361.0,3.0,-1.0,25,-7.0,False,False,False,1
7.19230769231,19.6538461538,21.9615384615,5.46153846154,37.5384615385,82.9230769231,17.6923076923,22.3846153846,9.15384615385,31.7692307692,21.6538461538,99.9615384615,7.92307692308,14.8846153846,40.9230769231,0,45.5769230769,7.76923076923,22.3846153846,21.8846153846,4.23076923077,37.2307692308,84.1153846154,19.6153846154,26.6153846154,101.846153846,12.7692307692,32.8076923077,9.84615384615,19.9615384615,14.5384615385,201.807692308,1,Dallas,12/20/2012_Dallas_Miami,2012-12-20,2.0,Dallas,Dallas,0,2,2,21,0,Dallas,0.0,2.0,0.0,26,-15.0,False,False,False,0,8.60869565217,21.0434782609,23.0434782609,4.78260869565,38.8695652174,78.2173913043,17.0869565217,22.5217391304,7.82608695652,30.8695652174,18.8695652174,103.434782609,8.13043478261,13.6956521739,38.6956521739,1,40.7826086957,8.52173913043,24.5217391304,20.3043478261,3.26086956522,36.4347826087,83.0434782609,16.347826087,21.3913043478,97.7391304348,11.3043478261,29.4782608696,7.5652173913,19.7391304348,14.0434782609,201.173913043,0,Miami,2012-12-20,2.0,Dallas,Miami,2109,2,3,20,-1,Miami,2109.0,3.0,-1.0,23,15.0,False,False,False,1
7.14814814815,19.7037037037,21.8888888889,5.48148148148,37.2962962963,82.6666666667,17.5555555556,22.1851851852,9.22222222222,31.7407407407,21.5555555556,99.2962962963,7.88888888889,15.1481481481,40.962962963,0,45.6296296296,7.59259259259,22.037037037,21.9259259259,4.18518518519,37.1851851852,84.2962962963,19.5185185185,26.3703703704,101.481481481,12.9259259259,32.7037037037,10.037037037,19.8148148148,14.5555555556,200.777777778,0,Dallas,12/21/2012_Memphis_Dallas,2012-12-21,2.0,Memphis,Dallas,728,2,2,22,0,Dallas,728.0,2.0,0.0,27,-10.0,True,True,False,0,5.33333333333,14.75,21.0,5.58333333333,36.2916666667,83.2083333333,18.0,22.4166666667,13.5416666667,29.875,20.375,95.9166666667,9.5,14.4583333333,43.4166666667,1,39.5416666667,5.79166666667,17.5,18.7083333333,5.70833333333,33.625,78.625,16.1666666667,21.5416666667,89.2083333333,11.3333333333,28.2083333333,8.29166666667,20.8333333333,16.1666666667,185.125,1,Memphis,2012-12-21,1.0,Memphis,Memphis,0,2,2,22,0,Memphis,0.0,2.0,0.0,24,10.0,False,False,False,1
7.07142857143,19.5,21.8928571429,5.32142857143,37.1785714286,82.3571428571,17.5714285714,22.4285714286,9.21428571429,31.6785714286,21.4285714286,99.0,7.96428571429,15.3214285714,40.8928571429,0,45.4642857143,8.03571428571,22.3214285714,22.3214285714,4.21428571429,37.5357142857,84.2857142857,19.3571428571,26.1071428571,102.464285714,12.75,32.7142857143,10.2857142857,19.8928571429,14.6071428571,201.464285714,0,Dallas,12/23/2012_San Antonio_Dallas,2012-12-23,2.0,San Antonio,Dallas,440,2,2,21,0,Memphis,1168.0,2.0,0.0,28,-38.0,False,False,False,0,8.86206896552,22.8965517241,25.8275862069,5.24137931034,39.8620689655,82.9655172414,16.4482758621,20.9655172414,8.93103448276,33.3448275862,17.7586206897,105.034482759,8.58620689655,14.7586206897,42.275862069,1,42.6896551724,5.89655172414,17.6206896552,20.5172413793,5.1724137931,37.6206896552,85.7931034483,16.4137931034,21.3103448276,97.5517241379,11.7586206897,30.9310344828,8.48275862069,19.0344827586,14.4482758621,202.586206897,1,San Antonio,2012-12-23,2.0,San Antonio,San Antonio,0,2,2,17,0,San Antonio,0.0,2.0,0.0,29,38.0,False,False,False,1
7.20689655172,19.6551724138,21.8965517241,5.31034482759,37.275862069,82.7931034483,17.4482758621,22.2068965517,9.24137931034,31.8275862069,21.3448275862,99.2068965517,8.0,15.2413793103,41.0689655172,0,45.8275862069,8.10344827586,22.4137931034,22.3448275862,4.51724137931,37.5862068966,84.5862068966,19.4827586207,26.1724137931,102.75862069,12.8965517241,32.9310344828,10.2068965517,19.8275862069,14.5172413793,201.965517241,0,Dallas,12/27/2012_Oklahoma City_Dallas,2012-12-27,2.0,Oklahoma City,Dallas,333,2,2,19,0,San Antonio,751.0,2.0,0.0,29,-6.0,False,False,False,0,7.42857142857,18.6071428571,21.8571428571,7.57142857143,37.0714285714,77.75,23.4285714286,27.75,10.3571428571,32.75,20.75,105.0,7.71428571429,15.1071428571,43.1071428571,1,39.5714285714,7.57142857143,21.5,21.0714285714,3.89285714286,36.2142857143,84.8214285714,16.7857142857,21.6071428571,96.7857142857,12.0714285714,27.5,8.57142857143,21.4642857143,13.3214285714,201.785714286,1,Oklahoma City,2012-12-27,4.0,Oklahoma City,Oklahoma City,0,2,2,19,0,Miami,2432.0,3.0,-1.0,28,6.0,False,False,False,1
7.13333333333,19.8333333333,21.7333333333,5.3,37.1333333333,82.9666666667,17.3333333333,22.1666666667,9.36666666667,31.7666666667,21.1333333333,98.7333333333,8.03333333333,15.2,41.1333333333,0,46.3,8.23333333333,22.6,22.4333333333,4.43333333333,37.7666666667,84.9,19.1,25.7666666667,102.866666667,13.0333333333,33.2666666667,10.2,19.9666666667,14.6,201.6,1,Dallas,12/28/2012_Dallas_Denver,2012-12-28,2.0,Dallas,Dallas,0,2,2,22,0,Oklahoma City,333.0,2.0,0.0,30,-21.0,True,True,False,0,6.25806451613,18.6774193548,23.0967741935,6.64516129032,39.6451612903,84.9677419355,17.2903225806,25.1612903226,14.0322580645,32.2903225806,20.3548387097,102.838709677,7.96774193548,15.064516129,46.3225806452,1,41.8709677419,8.51612903226,23.0967741935,23.5483870968,6.74193548387,37.5161290323,86.4838709677,17.0967741935,22.8709677419,100.64516129,12.8064516129,29.064516129,8.8064516129,21.6129032258,13.5483870968,203.483870968,0,Denver,2012-12-28,1.0,Dallas,Denver,1278,2,1,20,1,Denver,1278.0,1.0,1.0,31,21.0,False,False,False,1
6.93548387097,19.7096774194,21.7741935484,5.32258064516,37.1612903226,83.3548387097,17.064516129,21.7741935484,9.51612903226,31.7741935484,21.1290322581,98.3225806452,7.96774193548,15.064516129,41.2903225806,0,46.2258064516,8.22580645161,22.4838709677,22.3870967742,4.45161290323,37.8709677419,84.7741935484,19.1612903226,25.7096774194,103.129032258,12.8064516129,33.4193548387,10.064516129,19.6129032258,14.4838709677,201.451612903,1,Dallas,12/30/2012_Dallas_San Antonio,2012-12-30,2.0,Dallas,Dallas,0,2,2,20,0,Dallas,0.0,2.0,0.0,31,-25.0,False,False,False,0,8.90625,22.65625,25.5,5.21875,39.84375,82.34375,17.0,21.40625,8.71875,33.40625,17.53125,105.59375,8.75,14.84375,42.125,1,42.4375,5.9375,18.03125,20.90625,4.96875,37.71875,85.84375,15.84375,20.8125,97.21875,11.78125,30.65625,8.53125,19.1875,14.65625,202.8125,0,San Antonio,2012-12-30,2.0,Dallas,San Antonio,440,2,2,20,0,San Antonio,440.0,2.0,0.0,32,25.0,False,False,False,1
7.03125,19.78125,21.875,5.28125,37.28125,83.3125,16.875,21.625,9.46875,31.84375,21.25,98.46875,7.90625,14.90625,41.3125,1,46.15625,8.28125,22.59375,22.40625,4.4375,37.6875,84.59375,19.1875,25.71875,102.84375,12.78125,33.375,9.84375,19.71875,14.46875,201.3125,0,Dallas,1/1/2013_Washington_Dallas,2013-01-01,3.0,Washington DC,Dallas,2138,3,2,20,1,Dallas,2138.0,2.0,1.0,32,9.0,False,False,False,0,6.41379310345,20.4137931034,20.4137931034,4.8275862069,33.724137931,83.1379310345,15.0689655172,19.9655172414,11.6551724138,32.275862069,20.6206896552,88.9310344828,7.24137931034,14.6551724138,43.9310344828,0,45.8965517241,7.8275862069,21.5517241379,21.724137931,5.03448275862,36.1379310345,82.0,16.6896551724,23.0,96.7931034483,11.5517241379,34.3448275862,7.51724137931,19.275862069,13.9655172414,185.724137931,1,Washington,2013-01-01,2.0,Washington DC,Washington DC,0,3,3,20,0,Chicago,1129.0,2.0,1.0,29,-9.0,False,False,False,1
7.12121212121,20.0303030303,21.7878787879,5.27272727273,37.3939393939,83.6363636364,16.8787878788,21.5757575758,9.42424242424,32.0606060606,21.3333333333,98.7878787879,7.87878787879,14.8484848485,41.4848484848,0,46.1515151515,8.33333333333,22.696969697,22.3636363636,4.54545454545,37.8181818182,84.7272727273,19.3636363636,25.8787878788,103.333333333,12.6060606061,33.5454545455,9.90909090909,19.6060606061,14.303030303,202.121212121,0,Dallas,1/2/2013_Miami_Dallas,2013-01-02,2.0,Miami,Dallas,2109,3,2,19,1,Washington DC,1694.0,3.0,0.0,33,-10.0,True,True,True,0,8.6,21.6,22.5,4.86666666667,38.7,78.6666666667,17.5666666667,23.0,8.1,30.9666666667,19.0,103.566666667,8.13333333333,13.5666666667,39.0666666667,1,41.2333333333,8.36666666667,23.3666666667,20.4333333333,3.43333333333,36.6,82.8666666667,17.0333333333,22.0,98.6,11.3,29.9333333333,7.76666666667,20.2,14.0666666667,202.166666667,1,Miami,2013-01-02,1.0,Miami,Miami,0,3,3,19,0,Orlando,380.0,3.0,0.0,30,10.0,False,False,False,1
7.11764705882,20.0,21.7647058824,5.41176470588,37.4411764706,83.6764705882,16.7058823529,21.3235294118,9.32352941176,32.1764705882,21.2941176471,98.7058823529,7.82352941176,14.6764705882,41.5,0,46.0882352941,8.32352941176,22.6470588235,22.3823529412,4.5,37.8529411765,84.7647058824,19.1764705882,25.5882352941,103.205882353,12.4117647059,33.6764705882,9.82352941176,19.3235294118,14.1764705882,201.911764706,1,Dallas,1/5/2013_Dallas_New Orleans,2013-01-05,3.0,Dallas,Dallas,0,2,2,20,0,Miami,2109.0,3.0,-1.0,34,-3.0,False,False,False,0,7.0,18.4848484848,20.9393939394,5.39393939394,35.1818181818,79.7878787879,14.303030303,18.4848484848,11.0,29.9393939394,19.8484848485,91.6666666667,6.09090909091,13.4848484848,40.9393939394,1,41.3333333333,8.06060606061,21.6060606061,23.4545454545,6.87878787879,37.1212121212,80.1515151515,15.303030303,20.696969697,97.6060606061,10.7272727273,30.6060606061,7.78787878788,18.4242424242,12.2121212121,189.272727273,0,New Orleans,2013-01-05,3.0,Dallas,New Orleans,813,2,2,20,0,Houston,385.0,2.0,0.0,33,3.0,False,False,False,1
