3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,1,0,0,2013-03-30,1,4,1,1,3/30/2013_Phoenix_Indiana,1,Phoenix,2,3,1,0,2,Indiana,Orlando Johnson,104,0,112,-9,0,1,680
0,0,1,0,2013-03-30,0,1,0,0,3/30/2013_Phoenix_Indiana,0,Phoenix,0,0,0,0,1,Indiana,Sam Young,104,0,112,-1,0,1,323
2,2,9,0,2013-03-30,8,13,3,4,3/30/2013_Phoenix_Indiana,0,Indiana,6,21,1,5,4,Phoenix,Goran Dragic,112,1,104,-5,1,0,2271
1,3,3,0,2013-03-30,5,9,0,0,3/30/2013_Phoenix_Indiana,3,Indiana,0,11,1,1,3,Phoenix,P.J. Tucker,112,1,104,-9,1,0,1974
0,0,2,1,2013-03-30,8,12,2,2,3/30/2013_Phoenix_Indiana,0,Indiana,2,18,2,2,4,Phoenix,Markieff Morris,112,1,104,-2,1,0,1922
1,4,3,0,2013-03-30,4,10,2,2,3/30/2013_Phoenix_Indiana,1,Indiana,3,11,0,3,3,Phoenix,Wesley Johnson,112,1,104,-6,1,0,1813
0,0,0,1,2013-03-30,3,6,2,2,3/30/2013_Phoenix_Indiana,0,Indiana,3,8,0,0,2,Phoenix,Luis Scola,112,1,104,-2,1,0,955
2,2,4,0,2013-03-30,2,7,4,4,3/30/2013_Phoenix_Indiana,1,Indiana,5,10,0,1,1,Phoenix,Jared Dudley,112,0,104,0,1,0,1546
0,0,3,0,2013-03-30,5,11,0,0,3/30/2013_Phoenix_Indiana,0,Indiana,4,10,2,1,6,Phoenix,Michael Beasley,112,0,104,-8,1,0,1468
0,0,1,1,2013-03-30,4,11,5,5,3/30/2013_Phoenix_Indiana,2,Indiana,2,13,1,1,5,Phoenix,Jermaine O'Neal,112,0,104,-7,1,0,1097
0,1,4,0,2013-03-30,0,1,0,0,3/30/2013_Phoenix_Indiana,0,Indiana,4,0,1,1,1,Phoenix,Kendall Marshall,112,0,104,-3,1,0,609
0,0,1,0,2013-03-30,1,1,0,0,3/30/2013_Phoenix_Indiana,1,Indiana,0,2,0,0,3,Phoenix,Marcus Morris,112,0,104,-1,1,0,427
0,0,0,0,2013-03-30,0,1,0,0,3/30/2013_Phoenix_Indiana,1,Indiana,1,0,0,1,3,Phoenix,Hamed Haddadi,112,0,104,3,1,0,318
0,4,14,0,2013-03-30,5,18,9,11,3/30/2013_Sacramento_LA Lakers,1,Sacramento,2,19,2,1,9,LA Lakers,Kobe Bryant,98,1,103,5,0,1,2857
