3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
3,8,4,2,2012-01-12,3,9,0,0,1/12/2012_Milwaukee_Detroit,1,Detroit,1,9,3,1,6,Milwaukee,Carlos Delfino,93,1,102,16,1,1,2593
3,7,6,0,2012-01-12,9,17,4,4,1/12/2012_Milwaukee_Detroit,0,Detroit,3,25,3,6,6,Milwaukee,Stephen Jackson,93,1,102,8,1,1,2557
3,4,3,0,2012-01-12,9,15,6,6,1/12/2012_Milwaukee_Detroit,0,Detroit,1,27,1,3,1,Milwaukee,Brandon Jennings,93,1,102,15,1,1,2371
0,0,3,2,2012-01-12,4,9,2,2,1/12/2012_Milwaukee_Detroit,1,Detroit,2,10,1,2,4,Milwaukee,Andrew Bogut,93,1,102,21,1,1,2078
0,0,5,2,2012-01-12,6,9,3,3,1/12/2012_Milwaukee_Detroit,4,Detroit,3,15,0,0,6,Milwaukee,Jon Leuer,93,1,102,17,1,1,1892
2,3,0,0,2012-01-12,5,13,2,2,1/12/2012_Milwaukee_Detroit,3,Detroit,1,14,0,1,6,Milwaukee,Ersan Ilyasova,93,0,102,-4,1,1,1139
0,0,4,0,2012-01-12,1,2,0,0,1/12/2012_Milwaukee_Detroit,1,Detroit,0,2,0,0,2,Milwaukee,Shaun Livingston,93,0,102,-5,1,1,795
0,0,0,1,2012-01-12,0,2,0,0,1/12/2012_Milwaukee_Detroit,3,Detroit,2,0,0,0,3,Milwaukee,Larry Sanders,93,0,102,-7,1,1,346
0,0,0,0,2012-01-12,0,2,0,0,1/12/2012_Milwaukee_Detroit,0,Detroit,4,0,1,1,1,Milwaukee,Tobias Harris,93,0,102,-7,1,1,324
0,0,0,0,2012-01-12,0,0,0,0,1/12/2012_Milwaukee_Detroit,0,Detroit,3,0,0,0,0,Milwaukee,Drew Gooden,93,0,102,-9,1,1,298
0,0,0,0,2012-01-12,0,0,0,0,1/12/2012_Milwaukee_Detroit,0,Detroit,0,0,0,0,0,Milwaukee,Darington Hobson,93,0,102,0,1,1,7
0,0,1,1,2012-01-12,3,10,2,3,1/12/2012_Phoenix_Cleveland,7,Phoenix,1,8,1,0,17,Cleveland,Anderson Varejao,90,1,101,15,0,1,2153
3,5,2,0,2012-01-12,10,22,0,0,1/12/2012_Phoenix_Cleveland,0,Phoenix,2,23,2,0,4,Cleveland,Antawn Jamison,90,1,101,19,0,1,1993
2,2,2,0,2012-01-12,3,8,0,0,1/12/2012_Phoenix_Cleveland,1,Phoenix,1,8,0,0,5,Cleveland,Anthony Parker,90,1,101,13,0,1,1794
2,4,6,0,2012-01-12,11,17,2,2,1/12/2012_Phoenix_Cleveland,1,Phoenix,3,26,2,6,3,Cleveland,Kyrie Irving,90,1,101,13,0,1,1679
0,2,2,1,2012-01-12,3,7,0,0,1/12/2012_Phoenix_Cleveland,0,Phoenix,0,6,0,0,1,Cleveland,Omri Casspi,90,1,101,1,0,1,1235
3,5,1,0,2012-01-12,3,7,1,2,1/12/2012_Phoenix_Cleveland,0,Phoenix,1,10,2,0,2,Cleveland,Daniel Gibson,90,0,101,8,0,1,1462
0,0,2,0,2012-01-12,2,4,4,6,1/12/2012_Phoenix_Cleveland,1,Phoenix,3,8,1,0,4,Cleveland,Alonzo Gee,90,0,101,0,0,1,1269
0,1,5,0,2012-01-12,1,7,3,3,1/12/2012_Phoenix_Cleveland,2,Phoenix,1,5,2,3,3,Cleveland,Ramon Sessions,90,0,101,-2,0,1,1201
0,0,0,0,2012-01-12,3,7,1,3,1/12/2012_Phoenix_Cleveland,3,Phoenix,1,7,0,2,6,Cleveland,Tristan Thompson,90,0,101,-8,0,1,887
0,0,1,0,2012-01-12,0,0,0,2,1/12/2012_Phoenix_Cleveland,0,Phoenix,6,0,0,1,2,Cleveland,Semih Erden,90,0,101,-4,0,1,727
0,1,1,0,2012-01-12,4,7,0,0,1/12/2012_Phoenix_Cleveland,0,Cleveland,1,8,1,0,7,Phoenix,Jared Dudley,101,1,90,-12,1,0,2212
1,2,15,0,2012-01-12,6,10,3,5,1/12/2012_Phoenix_Cleveland,0,Cleveland,0,16,0,3,0,Phoenix,Steve Nash,101,1,90,-10,1,0,2108
0,0,2,5,2012-01-12,7,11,0,2,1/12/2012_Phoenix_Cleveland,4,Cleveland,1,14,0,3,10,Phoenix,Marcin Gortat,101,1,90,-10,1,0,2064
2,6,1,0,2012-01-12,5,11,0,0,1/12/2012_Phoenix_Cleveland,1,Cleveland,1,12,2,2,7,Phoenix,Channing Frye,101,1,90,-6,1,0,1701
0,0,0,2,2012-01-12,0,2,0,0,1/12/2012_Phoenix_Cleveland,1,Cleveland,1,0,0,0,1,Phoenix,Grant Hill,101,1,90,-14,1,0,438
0,1,0,0,2012-01-12,3,9,5,6,1/12/2012_Phoenix_Cleveland,0,Cleveland,3,11,1,3,2,Phoenix,Shannon Brown,101,0,90,4,1,0,1608
2,2,1,1,2012-01-12,5,9,1,1,1/12/2012_Phoenix_Cleveland,1,Cleveland,5,13,1,2,8,Phoenix,Markieff Morris,101,0,90,-5,1,0,1357
3,7,1,0,2012-01-12,4,9,1,2,1/12/2012_Phoenix_Cleveland,0,Cleveland,1,12,1,0,0,Phoenix,Michael Redd,101,0,90,-11,1,0,1157
0,2,1,0,2012-01-12,0,4,0,0,1/12/2012_Phoenix_Cleveland,1,Cleveland,3,0,0,1,2,Phoenix,Ronnie Price,101,0,90,-1,1,0,772
0,0,1,0,2012-01-12,0,2,2,2,1/12/2012_Phoenix_Cleveland,0,Cleveland,3,2,0,1,1,Phoenix,Hakim Warrick,101,0,90,6,1,0,667
0,0,0,2,2012-01-12,0,1,2,2,1/12/2012_Phoenix_Cleveland,1,Cleveland,2,2,0,0,1,Phoenix,Robin Lopez,101,0,90,4,1,0,316
2,4,2,1,2012-01-13,8,17,3,4,1/13/2012_Boston_Chicago,3,Boston,3,21,1,1,16,Chicago,Luol Deng,79,1,88,16,0,1,2567
2,6,7,0,2012-01-13,9,21,5,7,1/13/2012_Boston_Chicago,1,Boston,3,25,0,3,4,Chicago,Derrick Rose,79,1,88,16,0,1,2359
0,0,1,4,2012-01-13,4,11,2,4,1/13/2012_Boston_Chicago,6,Boston,0,10,0,0,13,Chicago,Joakim Noah,79,1,88,13,0,1,2321
0,1,4,0,2012-01-13,5,7,2,2,1/13/2012_Boston_Chicago,1,Boston,2,12,3,2,4,Chicago,Ronnie Brewer,79,1,88,15,0,1,2211
0,0,5,0,2012-01-13,6,10,0,0,1/13/2012_Boston_Chicago,0,Boston,4,12,1,3,8,Chicago,Carlos Boozer,79,1,88,19,0,1,2050
0,1,0,0,2012-01-13,0,1,2,2,1/13/2012_Boston_Chicago,0,Boston,1,2,0,0,0,Chicago,Kyle Korver,79,0,88,-9,0,1,927
0,0,0,0,2012-01-13,2,5,2,2,1/13/2012_Boston_Chicago,1,Boston,1,6,0,1,2,Chicago,Taj Gibson,79,0,88,-10,0,1,830
0,0,0,1,2012-01-13,0,0,0,0,1/13/2012_Boston_Chicago,0,Boston,0,0,0,1,0,Chicago,Omer Asik,79,0,88,-4,0,1,559
0,1,1,0,2012-01-13,0,3,0,0,1/13/2012_Boston_Chicago,0,Boston,0,0,0,0,0,Chicago,John Lucas III,79,0,88,-7,0,1,521
0,0,0,0,2012-01-13,0,1,0,0,1/13/2012_Boston_Chicago,0,Boston,0,0,0,0,0,Chicago,Brian Scalabrine,79,0,88,-4,0,1,55
2,6,3,0,2012-01-13,6,13,2,2,1/13/2012_Boston_Chicago,0,Chicago,1,16,0,1,3,Boston,Ray Allen,88,1,79,-5,1,0,2475
0,0,11,0,2012-01-13,5,10,4,6,1/13/2012_Boston_Chicago,1,Chicago,4,14,4,4,7,Boston,Rajon Rondo,88,1,79,-10,1,0,2396
2,3,5,0,2012-01-13,3,12,5,5,1/13/2012_Boston_Chicago,0,Chicago,3,13,1,1,1,Boston,Paul Pierce,88,1,79,-18,1,0,2132
0,0,0,0,2012-01-13,4,11,0,0,1/13/2012_Boston_Chicago,1,Chicago,3,8,0,2,7,Boston,Kevin Garnett,88,1,79,-15,1,0,2032
0,0,0,1,2012-01-13,5,12,0,0,1/13/2012_Boston_Chicago,2,Chicago,3,10,1,0,9,Boston,Brandon Bass,88,1,79,-17,1,0,1961
0,0,1,1,2012-01-13,2,6,0,0,1/13/2012_Boston_Chicago,1,Chicago,2,4,0,0,3,Boston,Jermaine O'Neal,88,0,79,6,1,0,1334
2,5,0,0,2012-01-13,2,5,0,0,1/13/2012_Boston_Chicago,0,Chicago,1,6,0,1,0,Boston,Mickael Pietrus,88,0,79,-3,1,0,1043
0,0,0,0,2012-01-13,0,1,0,0,1/13/2012_Boston_Chicago,1,Chicago,2,0,0,0,2,Boston,Avery Bradley,88,0,79,1,1,0,484
0,0,0,0,2012-01-13,2,2,0,0,1/13/2012_Boston_Chicago,1,Chicago,0,4,0,0,1,Boston,Chris Wilcox,88,0,79,0,1,0,323
0,0,0,0,2012-01-13,1,2,0,0,1/13/2012_Boston_Chicago,0,Chicago,0,2,0,0,0,Boston,E'Twaun Moore,88,0,79,4,1,0,55
0,0,0,0,2012-01-13,1,1,0,0,1/13/2012_Boston_Chicago,1,Chicago,0,2,0,0,1,Boston,JaJuan Johnson,88,0,79,4,1,0,55
0,0,0,0,2012-01-13,0,0,0,0,1/13/2012_Boston_Chicago,0,Chicago,0,0,0,0,0,Boston,Marquis Daniels,88,0,79,4,1,0,55
0,0,0,1,2012-01-13,0,0,0,0,1/13/2012_Boston_Chicago,0,Chicago,0,0,0,0,0,Boston,Greg Stiemsma,88,0,79,4,1,0,55
2,3,1,2,2012-01-13,9,12,2,2,1/13/2012_Charlotte_Detroit,4,Charlotte,2,22,2,1,9,Detroit,Jonas Jerebko,81,1,98,16,0,1,2306
2,4,4,1,2012-01-13,5,11,1,1,1/13/2012_Charlotte_Detroit,2,Charlotte,4,13,1,0,10,Detroit,Brandon Knight,81,1,98,14,0,1,2129
0,0,5,1,2012-01-13,9,20,1,2,1/13/2012_Charlotte_Detroit,3,Charlotte,1,19,1,1,9,Detroit,Greg Monroe,81,1,98,11,0,1,1986
0,0,3,0,2012-01-13,5,11,0,2,1/13/2012_Charlotte_Detroit,1,Charlotte,0,10,1,1,2,Detroit,Tayshaun Prince,81,1,98,18,0,1,1907
1,3,5,1,2012-01-13,5,11,3,3,1/13/2012_Charlotte_Detroit,1,Charlotte,3,14,0,4,6,Detroit,Ben Gordon,81,1,98,8,0,1,1750
0,0,1,1,2012-01-13,1,2,0,0,1/13/2012_Charlotte_Detroit,1,Charlotte,1,2,1,0,3,Detroit,Ben Wallace,81,0,98,10,0,1,1303
1,3,3,0,2012-01-13,2,8,3,4,1/13/2012_Charlotte_Detroit,1,Charlotte,2,8,0,2,5,Detroit,Rodney Stuckey,81,0,98,13,0,1,1220
1,1,3,0,2012-01-13,3,4,0,0,1/13/2012_Charlotte_Detroit,0,Charlotte,2,7,1,2,1,Detroit,Damien Wilkins,81,0,98,-1,0,1,973
0,0,1,0,2012-01-13,1,2,1,2,1/13/2012_Charlotte_Detroit,0,Charlotte,1,3,0,0,0,Detroit,Will Bynum,81,0,98,2,0,1,496
0,0,0,0,2012-01-13,0,1,0,0,1/13/2012_Charlotte_Detroit,0,Charlotte,1,0,0,0,1,Detroit,Austin Daye,81,0,98,-3,0,1,165
0,0,0,0,2012-01-13,0,0,0,0,1/13/2012_Charlotte_Detroit,0,Charlotte,0,0,0,0,0,Detroit,Vernon Macklin,81,0,98,-3,0,1,165
0,4,13,0,2012-01-13,3,7,1,1,1/13/2012_Charlotte_Detroit,0,Detroit,0,7,0,2,1,Charlotte,D.J. Augustin,98,1,81,-13,1,0,1870
0,0,0,3,2012-01-13,4,9,2,2,1/13/2012_Charlotte_Detroit,0,Detroit,2,10,0,2,7,Charlotte,Tyrus Thomas,98,1,81,-16,1,0,1807
0,0,0,0,2012-01-13,9,19,0,0,1/13/2012_Charlotte_Detroit,3,Detroit,3,18,1,2,7,Charlotte,Byron Mullens,98,1,81,-14,1,0,1764
0,0,2,0,2012-01-13,2,8,2,2,1/13/2012_Charlotte_Detroit,1,Detroit,4,6,0,1,2,Charlotte,Gerald Henderson,98,1,81,-3,1,0,1764
0,1,5,1,2012-01-13,1,2,1,2,1/13/2012_Charlotte_Detroit,1,Detroit,2,3,0,1,7,Charlotte,Boris Diaw,98,1,81,-10,1,0,1490
0,0,0,0,2012-01-13,4,9,2,2,1/13/2012_Charlotte_Detroit,1,Detroit,1,10,0,0,6,Charlotte,D.J. White,98,0,81,-6,1,0,1773
1,2,2,0,2012-01-13,6,8,3,4,1/13/2012_Charlotte_Detroit,1,Detroit,0,16,2,2,2,Charlotte,Kemba Walker,98,0,81,-11,1,0,1360
0,0,0,0,2012-01-13,2,4,0,0,1/13/2012_Charlotte_Detroit,0,Detroit,1,4,2,0,0,Charlotte,Derrick Brown,98,0,81,0,1,0,867
0,0,0,5,2012-01-13,0,3,0,0,1/13/2012_Charlotte_Detroit,0,Detroit,1,0,1,1,2,Charlotte,Bismack Biyombo,98,0,81,-4,1,0,733
0,0,0,0,2012-01-13,2,3,3,3,1/13/2012_Charlotte_Detroit,0,Detroit,1,7,0,0,0,Charlotte,Cory Higgins,98,0,81,-4,1,0,596
0,1,0,0,2012-01-13,0,2,0,0,1/13/2012_Charlotte_Detroit,0,Detroit,0,0,0,1,0,Charlotte,Matt Carroll,98,0,81,-4,1,0,376
1,5,2,0,2012-01-13,3,8,0,0,1/13/2012_Dallas_Milwaukee,0,Dallas,4,7,2,5,5,Milwaukee,Stephen Jackson,102,1,76,-17,0,0,1719
1,6,1,0,2012-01-13,3,11,0,0,1/13/2012_Dallas_Milwaukee,0,Dallas,1,7,4,2,0,Milwaukee,Carlos Delfino,102,1,76,-19,0,0,1667
3,4,1,0,2012-01-13,7,12,2,2,1/13/2012_Dallas_Milwaukee,1,Dallas,1,19,0,1,4,Milwaukee,Brandon Jennings,102,1,76,-11,0,0,1535
0,0,2,0,2012-01-13,4,9,0,0,1/13/2012_Dallas_Milwaukee,1,Dallas,2,8,0,4,3,Milwaukee,Drew Gooden,102,1,76,-8,0,0,1368
0,0,0,0,2012-01-13,1,3,0,0,1/13/2012_Dallas_Milwaukee,1,Dallas,2,2,0,0,2,Milwaukee,Jon Leuer,102,1,76,-7,0,0,764
0,0,1,0,2012-01-13,6,8,3,4,1/13/2012_Dallas_Milwaukee,0,Dallas,1,15,1,0,0,Milwaukee,Shaun Livingston,102,0,76,-16,0,0,1961
0,0,1,0,2012-01-13,1,3,0,0,1/13/2012_Dallas_Milwaukee,6,Dallas,1,2,1,0,9,Milwaukee,Jon Brockman,102,0,76,-3,0,0,1152
0,4,3,0,2012-01-13,0,8,0,0,1/13/2012_Dallas_Milwaukee,0,Dallas,0,0,0,2,1,Milwaukee,Darington Hobson,102,0,76,-3,0,0,1093
0,3,1,1,2012-01-13,3,8,3,4,1/13/2012_Dallas_Milwaukee,2,Dallas,0,9,0,0,7,Milwaukee,Ersan Ilyasova,102,0,76,-10,0,0,1085
0,0,2,0,2012-01-13,0,2,1,2,1/13/2012_Dallas_Milwaukee,0,Dallas,6,1,1,1,1,Milwaukee,Larry Sanders,102,0,76,-18,0,0,1054
0,2,1,0,2012-01-13,1,6,4,4,1/13/2012_Dallas_Milwaukee,1,Dallas,3,6,0,4,4,Milwaukee,Tobias Harris,102,0,76,-18,0,0,1003
0,1,4,0,2012-01-13,3,5,2,2,1/13/2012_Dallas_Milwaukee,0,Milwaukee,1,8,1,3,1,Dallas,Delonte West,76,1,102,13,1,1,1339
1,2,2,0,2012-01-13,4,7,2,2,1/13/2012_Dallas_Milwaukee,0,Milwaukee,0,11,0,0,5,Dallas,Dirk Nowitzki,76,1,102,14,1,1,1333
2,2,1,0,2012-01-13,4,9,0,0,1/13/2012_Dallas_Milwaukee,2,Milwaukee,0,10,3,1,5,Dallas,Shawn Marion,76,1,102,6,1,1,1321
2,3,2,0,2012-01-13,7,10,0,0,1/13/2012_Dallas_Milwaukee,0,Milwaukee,1,16,0,2,0,Dallas,Vince Carter,76,1,102,10,1,1,1089
0,0,0,1,2012-01-13,1,1,0,0,1/13/2012_Dallas_Milwaukee,0,Milwaukee,0,2,3,0,3,Dallas,Brendan Haywood,76,1,102,6,1,1,950
3,5,3,0,2012-01-13,5,9,4,5,1/13/2012_Dallas_Milwaukee,0,Milwaukee,0,17,2,3,2,Dallas,Jason Terry,76,0,102,11,1,1,1533
0,2,1,1,2012-01-13,3,8,0,0,1/13/2012_Dallas_Milwaukee,0,Milwaukee,3,6,0,1,6,Dallas,Lamar Odom,76,0,102,13,1,1,1413
1,3,2,0,2012-01-13,7,12,0,0,1/13/2012_Dallas_Milwaukee,2,Milwaukee,2,15,0,2,6,Dallas,Rodrigue Beaubois,76,0,102,13,1,1,1412
1,4,3,1,2012-01-13,2,6,0,0,1/13/2012_Dallas_Milwaukee,0,Milwaukee,3,5,0,1,2,Dallas,Brian Cardinal,76,0,102,18,1,1,1189
0,0,0,0,2012-01-13,0,2,2,2,1/13/2012_Dallas_Milwaukee,1,Milwaukee,3,2,2,1,4,Dallas,Ian Mahinmi,76,0,102,13,1,1,1127
0,0,0,3,2012-01-13,2,2,3,5,1/13/2012_Dallas_Milwaukee,2,Milwaukee,0,7,1,0,6,Dallas,Brandan Wright,76,0,102,7,1,1,803
0,0,2,0,2012-01-13,0,1,0,0,1/13/2012_Dallas_Milwaukee,1,Milwaukee,2,0,0,2,3,Dallas,Dominique Jones,76,0,102,3,1,1,510
0,0,0,0,2012-01-13,1,3,1,2,1/13/2012_Dallas_Milwaukee,0,Milwaukee,2,3,1,1,0,Dallas,Yi Jianlian,76,0,102,3,1,1,381
0,1,2,3,2012-01-13,6,15,5,5,1/13/2012_Denver_Miami,2,Denver,2,17,1,1,8,Miami,Chris Bosh,117,1,104,-17,0,0,2301
3,5,6,1,2012-01-13,13,20,6,11,1/13/2012_Denver_Miami,1,Denver,0,35,2,4,5,Miami,LeBron James,117,1,104,-16,0,0,2231
2,5,2,0,2012-01-13,4,7,0,2,1/13/2012_Denver_Miami,2,Denver,5,10,2,3,2,Miami,Mario Chalmers,117,1,104,-13,0,0,1895
0,0,6,0,2012-01-13,6,14,0,0,1/13/2012_Denver_Miami,4,Denver,4,12,2,3,7,Miami,Dwyane Wade,117,1,104,-9,0,0,1713
0,0,0,0,2012-01-13,0,2,0,0,1/13/2012_Denver_Miami,1,Denver,1,0,1,1,3,Miami,Joel Anthony,117,1,104,-8,0,0,471
0,0,1,0,2012-01-13,3,5,6,6,1/13/2012_Denver_Miami,2,Denver,3,12,0,1,11,Miami,Udonis Haslem,117,0,104,-8,0,0,1617
1,1,1,0,2012-01-13,1,3,0,0,1/13/2012_Denver_Miami,1,Denver,2,3,0,1,2,Miami,Shane Battier,117,0,104,-5,0,0,1392
1,3,0,0,2012-01-13,4,10,4,5,1/13/2012_Denver_Miami,1,Denver,3,13,1,1,1,Miami,Norris Cole,117,0,104,2,0,0,1271
0,0,1,0,2012-01-13,1,4,0,0,1/13/2012_Denver_Miami,0,Denver,4,2,1,1,0,Miami,Dexter Pittman,117,0,104,3,0,0,890
0,1,0,0,2012-01-13,0,1,0,0,1/13/2012_Denver_Miami,0,Denver,0,0,1,1,1,Miami,Terrel Harris,117,0,104,2,0,0,334
0,0,0,0,2012-01-13,0,0,0,0,1/13/2012_Denver_Miami,0,Denver,1,0,0,0,0,Miami,Mickell Gladness,117,0,104,2,0,0,153
0,0,0,0,2012-01-13,0,0,0,0,1/13/2012_Denver_Miami,0,Denver,0,0,0,0,0,Miami,James Jones,117,0,104,2,0,0,132
0,0,4,1,2012-01-13,6,11,5,9,1/13/2012_Denver_Miami,3,Miami,3,17,0,3,12,Denver,Nene Hilario,104,1,117,9,1,1,2324
3,6,1,0,2012-01-13,4,12,3,3,1/13/2012_Denver_Miami,0,Miami,4,14,3,4,5,Denver,Danilo Gallinari,104,1,117,11,1,1,2100
0,2,9,0,2012-01-13,9,11,6,7,1/13/2012_Denver_Miami,1,Miami,2,24,2,5,3,Denver,Ty Lawson,104,1,117,16,1,1,2032
0,0,0,3,2012-01-13,6,10,0,0,1/13/2012_Denver_Miami,1,Miami,0,12,1,0,8,Denver,Timofey Mozgov,104,1,117,16,1,1,1448
2,3,3,1,2012-01-13,3,8,0,0,1/13/2012_Denver_Miami,1,Miami,3,8,1,1,2,Denver,Arron Afflalo,104,1,117,3,1,1,1228
3,6,4,0,2012-01-13,5,9,2,2,1/13/2012_Denver_Miami,0,Miami,2,15,1,1,2,Denver,Rudy Fernandez,104,0,117,15,1,1,1724
0,1,3,0,2012-01-13,3,5,1,3,1/13/2012_Denver_Miami,2,Miami,2,7,1,1,3,Denver,Andre Miller,104,0,117,-7,1,1,1648
3,5,1,0,2012-01-13,6,9,0,0,1/13/2012_Denver_Miami,0,Miami,1,15,1,3,2,Denver,Al Harrington,104,0,117,11,1,1,1084
1,2,1,0,2012-01-13,1,3,0,0,1/13/2012_Denver_Miami,0,Miami,2,3,0,0,0,Denver,Corey Brewer,104,0,117,-1,1,1,708
0,0,0,0,2012-01-13,0,0,2,2,1/13/2012_Denver_Miami,0,Miami,0,2,0,0,0,Denver,Kosta Koufos,104,0,117,-4,1,1,53
0,0,0,0,2012-01-13,0,0,0,0,1/13/2012_Denver_Miami,0,Miami,0,0,0,0,0,Denver,Julyan Stone,104,0,117,-4,1,1,53
1,3,5,0,2012-01-13,11,21,4,4,1/13/2012_Houston_Sacramento,1,Houston,1,27,3,4,6,Sacramento,Tyreke Evans,103,1,89,-15,0,0,2534
0,2,0,0,2012-01-13,2,10,0,0,1/13/2012_Houston_Sacramento,0,Houston,1,4,1,1,4,Sacramento,John Salmons,103,1,89,-22,0,0,1919
0,0,2,1,2012-01-13,4,8,0,0,1/13/2012_Houston_Sacramento,1,Houston,2,8,0,0,7,Sacramento,J.J. Hickson,103,1,89,-20,0,0,1580
0,1,2,0,2012-01-13,1,2,2,2,1/13/2012_Houston_Sacramento,0,Houston,0,4,1,1,1,Sacramento,Jimmer Fredette,103,1,89,-15,0,0,1202
0,1,0,3,2012-01-13,1,7,2,2,1/13/2012_Houston_Sacramento,1,Houston,4,4,1,1,4,Sacramento,DeMarcus Cousins,103,1,89,-20,0,0,1068
1,5,0,1,2012-01-13,4,8,2,2,1/13/2012_Houston_Sacramento,0,Houston,2,11,0,0,8,Sacramento,Donte Greene,103,0,89,4,0,0,1899
1,4,5,0,2012-01-13,4,9,4,4,1/13/2012_Houston_Sacramento,1,Houston,1,13,1,3,2,Sacramento,Isaiah Thomas,103,0,89,3,0,0,1612
1,4,2,1,2012-01-13,5,9,0,0,1/13/2012_Houston_Sacramento,0,Houston,2,11,1,0,0,Sacramento,Francisco Garcia,103,0,89,7,0,0,1373
0,0,1,0,2012-01-13,3,6,1,2,1/13/2012_Houston_Sacramento,2,Houston,2,7,0,1,4,Sacramento,Jason Thompson,103,0,89,8,0,0,1213
3,6,9,0,2012-01-13,7,15,8,8,1/13/2012_Houston_Sacramento,2,Sacramento,3,25,2,2,7,Houston,Kyle Lowry,89,1,103,27,1,1,2462
3,7,4,0,2012-01-13,5,15,0,0,1/13/2012_Houston_Sacramento,1,Sacramento,3,13,0,1,5,Houston,Kevin Martin,89,1,103,10,1,1,2329
0,3,2,1,2012-01-13,5,9,1,2,1/13/2012_Houston_Sacramento,1,Sacramento,1,11,3,0,6,Houston,Chandler Parsons,89,1,103,14,1,1,2167
0,0,0,4,2012-01-13,9,11,3,4,1/13/2012_Houston_Sacramento,7,Sacramento,3,21,1,1,16,Houston,Samuel Dalembert,89,1,103,21,1,1,2008
0,0,5,0,2012-01-13,9,23,3,5,1/13/2012_Houston_Sacramento,6,Sacramento,1,21,0,3,11,Houston,Luis Scola,89,1,103,28,1,1,1849
1,1,1,0,2012-01-13,2,3,0,0,1/13/2012_Houston_Sacramento,0,Sacramento,1,5,0,1,5,Houston,Chase Budinger,89,0,103,1,1,1,1125
1,4,1,0,2012-01-13,1,6,0,0,1/13/2012_Houston_Sacramento,0,Sacramento,2,3,0,3,1,Houston,Goran Dragic,89,0,103,-9,1,1,969
0,0,0,0,2012-01-13,2,5,0,0,1/13/2012_Houston_Sacramento,1,Sacramento,0,4,0,0,3,Houston,Patrick Patterson,89,0,103,-14,1,1,826
0,0,0,0,2012-01-13,0,2,0,0,1/13/2012_Houston_Sacramento,0,Sacramento,1,0,0,1,1,Houston,Jordan Hill,89,0,103,-8,1,1,665
0,0,2,0,2012-01-13,3,7,5,6,1/13/2012_LA Lakers_Cleveland,6,LA Lakers,3,11,0,2,14,Cleveland,Anderson Varejao,97,1,92,-7,0,0,1764
0,5,5,0,2012-01-13,2,7,0,0,1/13/2012_LA Lakers_Cleveland,0,LA Lakers,3,4,0,1,4,Cleveland,Anthony Parker,97,1,92,-9,0,0,1763
1,3,2,0,2012-01-13,4,16,0,0,1/13/2012_LA Lakers_Cleveland,0,LA Lakers,3,9,1,0,3,Cleveland,Antawn Jamison,97,1,92,-9,0,0,1753
2,3,4,0,2012-01-13,8,16,3,3,1/13/2012_LA Lakers_Cleveland,0,LA Lakers,2,21,2,4,0,Cleveland,Kyrie Irving,97,1,92,-6,0,0,1692
2,4,3,0,2012-01-13,4,9,1,2,1/13/2012_LA Lakers_Cleveland,3,LA Lakers,1,11,0,1,4,Cleveland,Omri Casspi,97,1,92,-8,0,0,1258
3,8,2,0,2012-01-13,3,10,0,0,1/13/2012_LA Lakers_Cleveland,1,LA Lakers,1,9,0,2,3,Cleveland,Daniel Gibson,97,0,92,5,0,0,1515
0,1,0,0,2012-01-13,1,2,1,2,1/13/2012_LA Lakers_Cleveland,1,LA Lakers,5,3,1,3,3,Cleveland,Alonzo Gee,97,0,92,2,0,0,1224
0,0,2,0,2012-01-13,3,7,6,6,1/13/2012_LA Lakers_Cleveland,0,LA Lakers,1,12,0,2,1,Cleveland,Ramon Sessions,97,0,92,1,0,0,1188
0,0,0,0,2012-01-13,4,9,1,2,1/13/2012_LA Lakers_Cleveland,2,LA Lakers,1,9,0,1,8,Cleveland,Tristan Thompson,97,0,92,4,0,0,1127
0,0,0,0,2012-01-13,0,2,3,4,1/13/2012_LA Lakers_Cleveland,0,LA Lakers,4,3,1,2,4,Cleveland,Semih Erden,97,0,92,2,0,0,1116
4,7,3,0,2012-01-13,15,31,8,10,1/13/2012_LA Lakers_Cleveland,3,Cleveland,3,42,3,6,5,LA Lakers,Kobe Bryant,92,1,97,11,1,1,2448
0,1,4,1,2012-01-13,9,16,1,2,1/13/2012_LA Lakers_Cleveland,0,Cleveland,3,19,1,0,10,LA Lakers,Pau Gasol,92,1,97,-3,1,1,2224
0,0,3,3,2012-01-13,7,9,1,2,1/13/2012_LA Lakers_Cleveland,2,Cleveland,4,15,1,3,11,LA Lakers,Andrew Bynum,92,1,97,13,1,1,1991
0,2,3,1,2012-01-13,5,10,5,5,1/13/2012_LA Lakers_Cleveland,1,Cleveland,3,15,0,2,4,LA Lakers,Matt Barnes,92,1,97,5,1,1,1866
0,1,10,0,2012-01-13,0,2,2,2,1/13/2012_LA Lakers_Cleveland,0,Cleveland,4,2,3,0,1,LA Lakers,Derek Fisher,92,1,97,3,1,1,1804
0,1,2,0,2012-01-13,0,3,0,0,1/13/2012_LA Lakers_Cleveland,1,Cleveland,3,0,1,2,2,LA Lakers,Troy Murphy,92,0,97,2,1,1,1299
1,1,4,0,2012-01-13,1,3,0,0,1/13/2012_LA Lakers_Cleveland,0,Cleveland,4,3,0,1,0,LA Lakers,Darius Morris,92,0,97,-2,1,1,1088
