,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
1291,11.0,34.0,21.0,8.0,43.0,105.0,17.0,23.0,18.0,24.0,114.0,8.0,9.0,47.0,1,0,Brooklyn,15.0,30.0,24.0,6.0,48.0,83.0,32.0,35.0,143.0,9.0,5.0,20.0,16.0,New Orleans,1/20/2017_New Orleans_Brooklyn
1292,10.0,25.0,21.0,3.0,34.0,84.0,18.0,26.0,10.0,25.0,96.0,6.0,12.0,40.0,0,0,Orlando,8.0,28.0,25.0,7.0,40.0,87.0,24.0,31.0,112.0,14.0,9.0,24.0,9.0,Milwaukee,1/20/2017_Orlando_Milwaukee
1293,8.0,28.0,25.0,7.0,40.0,87.0,24.0,31.0,14.0,24.0,112.0,9.0,9.0,53.0,1,1,Milwaukee,10.0,25.0,21.0,3.0,34.0,84.0,18.0,26.0,96.0,10.0,6.0,25.0,12.0,Orlando,1/20/2017_Orlando_Milwaukee
1294,6.0,19.0,16.0,6.0,33.0,89.0,20.0,28.0,12.0,20.0,92.0,8.0,13.0,46.0,0,0,Philadelphia,12.0,29.0,25.0,8.0,36.0,92.0,9.0,16.0,93.0,13.0,6.0,21.0,19.0,Portland,1/20/2017_Philadelphia_Portland
1295,12.0,29.0,25.0,8.0,36.0,92.0,9.0,16.0,13.0,21.0,93.0,6.0,19.0,53.0,1,1,Portland,6.0,19.0,16.0,6.0,33.0,89.0,20.0,28.0,92.0,12.0,8.0,20.0,13.0,Philadelphia,1/20/2017_Philadelphia_Portland
1296,12.0,29.0,27.0,6.0,33.0,78.0,15.0,18.0,7.0,19.0,93.0,8.0,22.0,39.0,0,0,Atlanta,7.0,20.0,24.0,5.0,45.0,91.0,13.0,23.0,110.0,11.0,8.0,18.0,13.0,Philadelphia,1/21/2017_Atlanta_Philadelphia
1297,7.0,20.0,24.0,5.0,45.0,91.0,13.0,23.0,11.0,18.0,110.0,8.0,13.0,47.0,1,1,Philadelphia,12.0,29.0,27.0,6.0,33.0,78.0,15.0,18.0,93.0,7.0,8.0,19.0,22.0,Atlanta,1/21/2017_Atlanta_Philadelphia
1298,10.0,25.0,26.0,4.0,43.0,92.0,31.0,36.0,9.0,26.0,127.0,12.0,14.0,37.0,0,1,Boston,13.0,35.0,26.0,2.0,42.0,92.0,26.0,31.0,123.0,14.0,6.0,29.0,21.0,Portland,1/21/2017_Boston_Portland
1299,13.0,35.0,26.0,2.0,42.0,92.0,26.0,31.0,14.0,29.0,123.0,6.0,21.0,47.0,1,0,Portland,10.0,25.0,26.0,4.0,43.0,92.0,31.0,36.0,127.0,9.0,12.0,26.0,14.0,Boston,1/21/2017_Boston_Portland
1300,9.0,26.0,20.0,5.0,37.0,84.0,16.0,21.0,9.0,23.0,99.0,7.0,9.0,40.0,0,0,Chicago,6.0,17.0,22.0,7.0,34.0,83.0,28.0,33.0,102.0,14.0,7.0,18.0,11.0,Sacramento,1/21/2017_Chicago_Sacramento
1301,6.0,17.0,22.0,7.0,34.0,83.0,28.0,33.0,14.0,18.0,102.0,7.0,11.0,48.0,1,1,Sacramento,9.0,26.0,20.0,5.0,37.0,84.0,16.0,21.0,99.0,9.0,7.0,23.0,9.0,Chicago,1/21/2017_Chicago_Sacramento
1302,17.0,41.0,30.0,3.0,38.0,89.0,12.0,15.0,4.0,17.0,105.0,9.0,11.0,40.0,0,0,Charlotte,14.0,29.0,26.0,5.0,39.0,82.0,20.0,22.0,112.0,6.0,6.0,18.0,13.0,Brooklyn,1/21/2017_Charlotte_Brooklyn
1303,14.0,29.0,26.0,5.0,39.0,82.0,20.0,22.0,6.0,18.0,112.0,6.0,13.0,47.0,1,1,Brooklyn,17.0,41.0,30.0,3.0,38.0,89.0,12.0,15.0,105.0,4.0,9.0,17.0,11.0,Charlotte,1/21/2017_Charlotte_Brooklyn
1304,10.0,26.0,32.0,6.0,48.0,96.0,12.0,14.0,10.0,22.0,118.0,6.0,13.0,46.0,0,1,Cleveland,13.0,34.0,25.0,1.0,45.0,91.0,12.0,22.0,115.0,11.0,7.0,16.0,18.0,San Antonio,1/21/2017_Cleveland_San Antonio
1305,13.0,34.0,25.0,1.0,45.0,91.0,12.0,22.0,11.0,16.0,115.0,7.0,18.0,47.0,1,0,San Antonio,10.0,26.0,32.0,6.0,48.0,96.0,12.0,14.0,118.0,10.0,6.0,22.0,13.0,Cleveland,1/21/2017_Cleveland_San Antonio
1306,10.0,32.0,23.0,2.0,40.0,96.0,8.0,8.0,10.0,23.0,98.0,5.0,7.0,35.0,0,0,Denver,10.0,24.0,30.0,0.0,46.0,87.0,21.0,26.0,123.0,11.0,4.0,16.0,10.0,LA Clippers,1/21/2017_Denver_LA Clippers
1307,10.0,24.0,30.0,0.0,46.0,87.0,21.0,26.0,11.0,16.0,123.0,4.0,10.0,46.0,1,1,LA Clippers,10.0,32.0,23.0,2.0,40.0,96.0,8.0,8.0,98.0,10.0,5.0,23.0,7.0,Denver,1/21/2017_Denver_LA Clippers
1308,8.0,26.0,23.0,3.0,39.0,91.0,26.0,33.0,13.0,22.0,112.0,12.0,11.0,47.0,0,0,Detroit,11.0,28.0,25.0,4.0,43.0,87.0,16.0,22.0,113.0,13.0,9.0,27.0,20.0,Washington,1/21/2017_Detroit_Washington
1309,11.0,28.0,25.0,4.0,43.0,87.0,16.0,22.0,13.0,27.0,113.0,9.0,20.0,49.0,1,1,Washington,8.0,26.0,23.0,3.0,39.0,91.0,26.0,33.0,112.0,13.0,12.0,22.0,11.0,Detroit,1/21/2017_Detroit_Washington
1310,16.0,42.0,27.0,6.0,41.0,80.0,21.0,25.0,6.0,25.0,119.0,11.0,12.0,46.0,0,1,Memphis,9.0,34.0,19.0,4.0,33.0,89.0,20.0,28.0,95.0,14.0,10.0,17.0,12.0,Houston,1/21/2017_Memphis_Houston
1311,9.0,34.0,19.0,4.0,33.0,89.0,20.0,28.0,14.0,17.0,95.0,10.0,12.0,41.0,1,0,Houston,16.0,42.0,27.0,6.0,41.0,80.0,21.0,25.0,119.0,6.0,11.0,25.0,12.0,Memphis,1/21/2017_Memphis_Houston
1312,6.0,18.0,17.0,2.0,33.0,79.0,25.0,32.0,12.0,18.0,97.0,6.0,11.0,41.0,0,0,Miami,13.0,30.0,18.0,3.0,41.0,77.0,14.0,22.0,109.0,5.0,8.0,24.0,11.0,Milwaukee,1/21/2017_Miami_Milwaukee
1313,13.0,30.0,18.0,3.0,41.0,77.0,14.0,22.0,5.0,24.0,109.0,8.0,11.0,39.0,1,1,Milwaukee,6.0,18.0,17.0,2.0,33.0,79.0,25.0,32.0,97.0,12.0,6.0,18.0,11.0,Miami,1/21/2017_Miami_Milwaukee
1314,9.0,24.0,15.0,4.0,37.0,85.0,24.0,27.0,14.0,18.0,107.0,9.0,13.0,44.0,0,1,New York,11.0,21.0,20.0,3.0,40.0,89.0,14.0,16.0,105.0,15.0,6.0,20.0,12.0,Phoenix,1/21/2017_New York_Phoenix
1315,11.0,21.0,20.0,3.0,40.0,89.0,14.0,16.0,15.0,20.0,105.0,6.0,12.0,46.0,1,0,Phoenix,9.0,24.0,15.0,4.0,37.0,85.0,24.0,27.0,107.0,14.0,9.0,18.0,13.0,New York,1/21/2017_New York_Phoenix
1316,10.0,20.0,17.0,3.0,39.0,77.0,12.0,17.0,4.0,23.0,100.0,10.0,16.0,36.0,0,0,Utah,6.0,24.0,24.0,3.0,39.0,84.0,25.0,32.0,109.0,10.0,11.0,15.0,14.0,Indiana,1/21/2017_Utah_Indiana
1317,6.0,24.0,24.0,3.0,39.0,84.0,25.0,32.0,10.0,15.0,109.0,11.0,14.0,42.0,1,1,Indiana,10.0,20.0,17.0,3.0,39.0,77.0,12.0,17.0,100.0,4.0,10.0,23.0,16.0,Utah,1/21/2017_Utah_Indiana
1318,3.0,21.0,11.0,4.0,28.0,73.0,14.0,17.0,5.0,20.0,73.0,3.0,17.0,32.0,0,0,Dallas,17.0,39.0,27.0,4.0,43.0,87.0,19.0,19.0,122.0,13.0,9.0,15.0,10.0,LA Lakers,1/22/2017_Dallas_LA Lakers
1319,17.0,39.0,27.0,4.0,43.0,87.0,19.0,19.0,13.0,15.0,122.0,9.0,10.0,49.0,1,1,LA Lakers,3.0,21.0,11.0,4.0,28.0,73.0,14.0,17.0,73.0,5.0,3.0,20.0,17.0,Dallas,1/22/2017_Dallas_LA Lakers
1320,7.0,24.0,26.0,7.0,42.0,82.0,17.0,21.0,12.0,19.0,108.0,6.0,17.0,41.0,0,0,Minnesota,6.0,15.0,29.0,8.0,45.0,85.0,15.0,21.0,111.0,8.0,11.0,24.0,14.0,Denver,1/22/2017_Minnesota_Denver
1321,6.0,15.0,29.0,8.0,45.0,85.0,15.0,21.0,8.0,24.0,111.0,11.0,14.0,36.0,1,1,Denver,7.0,24.0,26.0,7.0,42.0,82.0,17.0,21.0,108.0,12.0,6.0,19.0,17.0,Minnesota,1/22/2017_Minnesota_Denver
1322,19.0,42.0,27.0,4.0,42.0,89.0,15.0,19.0,13.0,15.0,118.0,8.0,18.0,52.0,0,1,Orlando,7.0,28.0,25.0,7.0,42.0,96.0,7.0,16.0,98.0,12.0,9.0,21.0,12.0,Golden State,1/22/2017_Orlando_Golden State
1323,7.0,28.0,25.0,7.0,42.0,96.0,7.0,16.0,12.0,21.0,98.0,9.0,12.0,41.0,1,0,Golden State,19.0,42.0,27.0,4.0,42.0,89.0,15.0,19.0,118.0,13.0,8.0,15.0,18.0,Orlando,1/22/2017_Orlando_Golden State
1324,9.0,22.0,20.0,1.0,40.0,79.0,26.0,28.0,7.0,28.0,115.0,6.0,15.0,45.0,0,1,Toronto,7.0,27.0,19.0,8.0,33.0,83.0,30.0,35.0,103.0,7.0,9.0,20.0,9.0,Phoenix,1/22/2017_Toronto_Phoenix
1325,7.0,27.0,19.0,8.0,33.0,83.0,30.0,35.0,7.0,20.0,103.0,9.0,9.0,35.0,1,0,Phoenix,9.0,22.0,20.0,1.0,40.0,79.0,26.0,28.0,115.0,7.0,6.0,28.0,15.0,Toronto,1/22/2017_Toronto_Phoenix
1326,14.0,24.0,23.0,8.0,42.0,84.0,17.0,22.0,10.0,19.0,115.0,4.0,11.0,46.0,0,1,Atlanta,9.0,29.0,28.0,2.0,37.0,88.0,22.0,26.0,105.0,8.0,8.0,17.0,8.0,LA Clippers,1/23/2017_Atlanta_LA Clippers
1327,9.0,29.0,28.0,2.0,37.0,88.0,22.0,26.0,8.0,17.0,105.0,8.0,8.0,40.0,1,0,LA Clippers,14.0,24.0,23.0,8.0,42.0,84.0,17.0,22.0,115.0,10.0,4.0,19.0,11.0,Atlanta,1/23/2017_Atlanta_LA Clippers
1328,9.0,22.0,22.0,5.0,45.0,95.0,13.0,16.0,13.0,17.0,112.0,7.0,8.0,50.0,0,1,Brooklyn,5.0,25.0,14.0,5.0,32.0,81.0,17.0,18.0,86.0,5.0,2.0,18.0,16.0,San Antonio,1/23/2017_Brooklyn_San Antonio
1329,5.0,25.0,14.0,5.0,32.0,81.0,17.0,18.0,5.0,18.0,86.0,2.0,16.0,38.0,1,0,San Antonio,9.0,22.0,22.0,5.0,45.0,95.0,13.0,16.0,112.0,13.0,7.0,17.0,8.0,Brooklyn,1/23/2017_Brooklyn_San Antonio
1330,10.0,25.0,22.0,3.0,43.0,80.0,13.0,17.0,5.0,23.0,109.0,5.0,14.0,47.0,0,1,Charlotte,8.0,32.0,24.0,5.0,35.0,90.0,21.0,25.0,99.0,12.0,7.0,19.0,8.0,Washington,1/23/2017_Charlotte_Washington
1331,8.0,32.0,24.0,5.0,35.0,90.0,21.0,25.0,12.0,19.0,99.0,7.0,8.0,43.0,1,0,Washington,10.0,25.0,22.0,3.0,43.0,80.0,13.0,17.0,109.0,5.0,5.0,23.0,14.0,Charlotte,1/23/2017_Charlotte_Washington
1332,9.0,21.0,25.0,3.0,40.0,82.0,20.0,26.0,10.0,15.0,109.0,10.0,14.0,43.0,0,1,Detroit,10.0,28.0,27.0,1.0,41.0,82.0,12.0,17.0,104.0,6.0,8.0,21.0,15.0,Sacramento,1/23/2017_Detroit_Sacramento
1333,10.0,28.0,27.0,1.0,41.0,82.0,12.0,17.0,6.0,21.0,104.0,8.0,15.0,38.0,1,0,Sacramento,9.0,21.0,25.0,3.0,40.0,82.0,20.0,26.0,109.0,10.0,10.0,15.0,14.0,Detroit,1/23/2017_Detroit_Sacramento
1334,8.0,22.0,19.0,7.0,35.0,76.0,31.0,35.0,6.0,21.0,109.0,8.0,14.0,43.0,0,1,Indiana,7.0,26.0,18.0,4.0,38.0,86.0,20.0,25.0,103.0,7.0,7.0,20.0,11.0,New York,1/23/2017_Indiana_New York
1335,7.0,26.0,18.0,4.0,38.0,86.0,20.0,25.0,7.0,20.0,103.0,7.0,11.0,37.0,1,0,New York,8.0,22.0,19.0,7.0,35.0,76.0,31.0,35.0,109.0,6.0,8.0,21.0,14.0,Indiana,1/23/2017_Indiana_New York
1336,8.0,30.0,27.0,4.0,41.0,88.0,12.0,20.0,7.0,20.0,102.0,9.0,14.0,43.0,0,0,Miami,13.0,30.0,20.0,4.0,38.0,86.0,16.0,27.0,105.0,11.0,9.0,19.0,13.0,Golden State,1/23/2017_Miami_Golden State
1337,13.0,30.0,20.0,4.0,38.0,86.0,16.0,27.0,11.0,19.0,105.0,9.0,13.0,45.0,1,1,Golden State,8.0,30.0,27.0,4.0,41.0,88.0,12.0,20.0,102.0,7.0,9.0,20.0,14.0,Miami,1/23/2017_Miami_Golden State
1338,14.0,35.0,26.0,4.0,39.0,77.0,22.0,28.0,5.0,22.0,114.0,11.0,21.0,28.0,0,0,Milwaukee,11.0,23.0,31.0,6.0,47.0,80.0,22.0,27.0,127.0,7.0,17.0,20.0,19.0,Houston,1/23/2017_Milwaukee_Houston
1339,11.0,23.0,31.0,6.0,47.0,80.0,22.0,27.0,7.0,20.0,127.0,17.0,19.0,37.0,1,1,Houston,14.0,35.0,26.0,4.0,39.0,77.0,22.0,28.0,114.0,5.0,11.0,22.0,21.0,Milwaukee,1/23/2017_Milwaukee_Houston
1340,15.0,37.0,24.0,3.0,43.0,93.0,21.0,25.0,11.0,20.0,122.0,6.0,11.0,45.0,0,0,New Orleans,16.0,39.0,26.0,11.0,43.0,87.0,22.0,30.0,124.0,7.0,8.0,22.0,8.0,Cleveland,1/23/2017_New Orleans_Cleveland
1341,16.0,39.0,26.0,11.0,43.0,87.0,22.0,30.0,7.0,22.0,124.0,8.0,8.0,42.0,1,1,Cleveland,15.0,37.0,24.0,3.0,43.0,93.0,21.0,25.0,122.0,11.0,6.0,20.0,11.0,New Orleans,1/23/2017_New Orleans_Cleveland
1342,6.0,20.0,17.0,6.0,36.0,83.0,19.0,25.0,8.0,23.0,97.0,6.0,10.0,45.0,0,1,Utah,5.0,21.0,16.0,7.0,36.0,84.0,18.0,26.0,95.0,8.0,10.0,18.0,10.0,Oklahoma City,1/23/2017_Utah_Oklahoma City
1343,5.0,21.0,16.0,7.0,36.0,84.0,18.0,26.0,8.0,18.0,95.0,10.0,10.0,42.0,1,0,Oklahoma City,6.0,20.0,17.0,6.0,36.0,83.0,19.0,25.0,97.0,8.0,6.0,23.0,10.0,Utah,1/23/2017_Utah_Oklahoma City
1344,7.0,22.0,19.0,3.0,35.0,85.0,16.0,21.0,8.0,21.0,93.0,6.0,11.0,40.0,0,0,Denver,10.0,26.0,28.0,6.0,35.0,76.0,23.0,31.0,103.0,7.0,7.0,15.0,14.0,Utah,1/24/2017_Denver_Utah
1345,10.0,26.0,28.0,6.0,35.0,76.0,23.0,31.0,7.0,15.0,103.0,7.0,14.0,43.0,1,1,Utah,7.0,22.0,19.0,3.0,35.0,85.0,16.0,21.0,93.0,8.0,6.0,21.0,11.0,Denver,1/24/2017_Denver_Utah
1346,7.0,22.0,12.0,6.0,35.0,77.0,23.0,30.0,6.0,19.0,100.0,13.0,13.0,44.0,0,1,Orlando,7.0,22.0,18.0,2.0,35.0,85.0,15.0,20.0,92.0,12.0,7.0,18.0,19.0,Chicago,1/24/2017_Orlando_Chicago
1347,7.0,22.0,18.0,2.0,35.0,85.0,15.0,20.0,12.0,18.0,92.0,7.0,19.0,48.0,1,0,Chicago,7.0,22.0,12.0,6.0,35.0,77.0,23.0,30.0,100.0,6.0,13.0,19.0,13.0,Orlando,1/24/2017_Orlando_Chicago
1348,18.0,34.0,17.0,1.0,33.0,71.0,26.0,41.0,11.0,22.0,110.0,4.0,17.0,46.0,0,0,Philadelphia,10.0,29.0,35.0,7.0,45.0,90.0,21.0,22.0,121.0,6.0,8.0,27.0,5.0,LA Clippers,1/24/2017_Philadelphia_LA Clippers
1349,10.0,29.0,35.0,7.0,45.0,90.0,21.0,22.0,6.0,27.0,121.0,8.0,5.0,38.0,1,1,LA Clippers,18.0,34.0,17.0,1.0,33.0,71.0,26.0,41.0,110.0,11.0,4.0,22.0,17.0,Philadelphia,1/24/2017_Philadelphia_LA Clippers
1350,6.0,17.0,24.0,4.0,44.0,84.0,18.0,24.0,10.0,21.0,112.0,8.0,15.0,42.0,0,1,Phoenix,7.0,19.0,20.0,4.0,38.0,86.0,28.0,32.0,111.0,13.0,7.0,23.0,15.0,Minnesota,1/24/2017_Phoenix_Minnesota
1351,7.0,19.0,20.0,4.0,38.0,86.0,28.0,32.0,13.0,23.0,111.0,7.0,15.0,44.0,1,0,Minnesota,6.0,17.0,24.0,4.0,44.0,84.0,18.0,24.0,112.0,10.0,8.0,21.0,15.0,Phoenix,1/24/2017_Phoenix_Minnesota
1352,7.0,24.0,20.0,6.0,38.0,85.0,25.0,33.0,6.0,18.0,108.0,7.0,12.0,35.0,0,1,Toronto,6.0,25.0,10.0,8.0,38.0,84.0,24.0,28.0,106.0,10.0,9.0,25.0,13.0,San Antonio,1/24/2017_Toronto_San Antonio
1353,6.0,25.0,10.0,8.0,38.0,84.0,24.0,28.0,10.0,25.0,106.0,9.0,13.0,46.0,1,0,San Antonio,7.0,24.0,20.0,6.0,38.0,85.0,25.0,33.0,108.0,6.0,7.0,18.0,12.0,Toronto,1/24/2017_Toronto_San Antonio
1354,10.0,33.0,24.0,3.0,38.0,84.0,22.0,24.0,8.0,20.0,108.0,10.0,13.0,32.0,0,0,Washington,9.0,20.0,21.0,4.0,48.0,83.0,18.0,21.0,123.0,7.0,7.0,18.0,15.0,Boston,1/24/2017_Washington_Boston
1355,9.0,20.0,21.0,4.0,48.0,83.0,18.0,21.0,7.0,18.0,123.0,7.0,15.0,42.0,1,1,Boston,10.0,33.0,24.0,3.0,38.0,84.0,22.0,24.0,108.0,8.0,10.0,20.0,13.0,Washington,1/24/2017_Washington_Boston
1356,10.0,31.0,28.0,5.0,36.0,77.0,27.0,38.0,6.0,18.0,109.0,8.0,17.0,30.0,0,0,Boston,11.0,32.0,33.0,3.0,47.0,91.0,15.0,16.0,120.0,12.0,10.0,27.0,18.0,Houston,1/25/2017_Boston_Houston
1357,11.0,32.0,33.0,3.0,47.0,91.0,15.0,16.0,12.0,27.0,120.0,10.0,18.0,48.0,1,1,Houston,10.0,31.0,28.0,5.0,36.0,77.0,27.0,38.0,109.0,6.0,8.0,18.0,17.0,Boston,1/25/2017_Boston_Houston
1358,11.0,23.0,23.0,6.0,40.0,83.0,18.0,25.0,6.0,25.0,109.0,7.0,10.0,40.0,0,1,Brooklyn,13.0,35.0,20.0,4.0,35.0,80.0,23.0,26.0,106.0,4.0,3.0,25.0,15.0,Miami,1/25/2017_Brooklyn_Miami
1359,13.0,35.0,20.0,4.0,35.0,80.0,23.0,26.0,4.0,25.0,106.0,3.0,15.0,33.0,1,0,Miami,11.0,23.0,23.0,6.0,40.0,83.0,18.0,25.0,109.0,6.0,7.0,25.0,10.0,Brooklyn,1/25/2017_Brooklyn_Miami
1360,17.0,30.0,29.0,5.0,43.0,83.0,16.0,19.0,6.0,20.0,119.0,5.0,13.0,39.0,0,1,Chicago,8.0,27.0,18.0,5.0,43.0,94.0,20.0,26.0,114.0,13.0,6.0,16.0,6.0,Atlanta,1/25/2017_Chicago_Atlanta
1361,8.0,27.0,18.0,5.0,43.0,94.0,20.0,26.0,13.0,16.0,114.0,6.0,6.0,42.0,1,0,Atlanta,17.0,30.0,29.0,5.0,43.0,83.0,16.0,19.0,119.0,6.0,5.0,20.0,13.0,Chicago,1/25/2017_Chicago_Atlanta
1362,11.0,28.0,23.0,14.0,39.0,82.0,24.0,27.0,5.0,19.0,113.0,7.0,12.0,41.0,0,1,Charlotte,7.0,23.0,26.0,6.0,38.0,92.0,20.0,21.0,103.0,12.0,6.0,18.0,14.0,Golden State,1/25/2017_Charlotte_Golden State
1363,7.0,23.0,26.0,6.0,38.0,92.0,20.0,21.0,12.0,18.0,103.0,6.0,14.0,43.0,1,0,Golden State,11.0,28.0,23.0,14.0,39.0,82.0,24.0,27.0,113.0,5.0,7.0,19.0,12.0,Charlotte,1/25/2017_Charlotte_Golden State
1364,11.0,31.0,29.0,3.0,43.0,95.0,19.0,22.0,11.0,28.0,116.0,13.0,11.0,47.0,0,1,Cleveland,15.0,38.0,29.0,6.0,40.0,82.0,17.0,34.0,112.0,13.0,9.0,21.0,18.0,Sacramento,1/25/2017_Cleveland_Sacramento
1365,15.0,38.0,29.0,6.0,40.0,82.0,17.0,34.0,13.0,21.0,112.0,9.0,18.0,47.0,1,0,Sacramento,11.0,31.0,29.0,3.0,43.0,95.0,19.0,22.0,116.0,11.0,13.0,28.0,11.0,Cleveland,1/25/2017_Cleveland_Sacramento
1366,7.0,23.0,17.0,2.0,39.0,92.0,10.0,12.0,18.0,21.0,95.0,4.0,18.0,55.0,0,0,Dallas,6.0,26.0,19.0,7.0,39.0,83.0,19.0,24.0,103.0,7.0,10.0,12.0,7.0,New York,1/25/2017_Dallas_New York
1367,6.0,26.0,19.0,7.0,39.0,83.0,19.0,24.0,7.0,12.0,103.0,10.0,7.0,36.0,1,1,New York,7.0,23.0,17.0,2.0,39.0,92.0,10.0,12.0,95.0,18.0,4.0,21.0,18.0,Dallas,1/25/2017_Dallas_New York
1368,10.0,34.0,16.0,4.0,39.0,92.0,11.0,19.0,13.0,22.0,99.0,6.0,8.0,45.0,0,0,Memphis,10.0,22.0,18.0,7.0,36.0,78.0,19.0,25.0,101.0,9.0,3.0,17.0,9.0,Toronto,1/25/2017_Memphis_Toronto
1369,10.0,22.0,18.0,7.0,36.0,78.0,19.0,25.0,9.0,17.0,101.0,3.0,9.0,45.0,1,1,Toronto,10.0,34.0,16.0,4.0,39.0,92.0,11.0,19.0,99.0,13.0,6.0,22.0,8.0,Memphis,1/25/2017_Memphis_Toronto
1370,12.0,26.0,32.0,4.0,40.0,75.0,22.0,25.0,9.0,21.0,114.0,9.0,21.0,43.0,0,1,Milwaukee,7.0,28.0,26.0,4.0,42.0,91.0,18.0,23.0,109.0,15.0,11.0,22.0,19.0,Philadelphia,1/25/2017_Milwaukee_Philadelphia
1371,7.0,28.0,26.0,4.0,42.0,91.0,18.0,23.0,15.0,22.0,109.0,11.0,19.0,37.0,1,0,Philadelphia,12.0,26.0,32.0,4.0,40.0,75.0,22.0,25.0,114.0,9.0,9.0,21.0,21.0,Milwaukee,1/25/2017_Milwaukee_Philadelphia
1372,10.0,27.0,24.0,11.0,42.0,91.0,20.0,28.0,12.0,18.0,114.0,6.0,16.0,55.0,0,1,New Orleans,11.0,27.0,23.0,9.0,41.0,96.0,12.0,19.0,105.0,10.0,7.0,23.0,12.0,Oklahoma City,1/25/2017_New Orleans_Oklahoma City
1373,11.0,27.0,23.0,9.0,41.0,96.0,12.0,19.0,10.0,23.0,105.0,7.0,12.0,47.0,1,0,Oklahoma City,10.0,27.0,24.0,11.0,42.0,91.0,20.0,28.0,114.0,12.0,6.0,18.0,16.0,New Orleans,1/25/2017_New Orleans_Oklahoma City
1374,11.0,29.0,16.0,9.0,37.0,94.0,13.0,14.0,14.0,17.0,98.0,5.0,13.0,51.0,0,0,Portland,4.0,15.0,17.0,4.0,43.0,90.0,15.0,20.0,105.0,9.0,5.0,12.0,11.0,LA Lakers,1/25/2017_Portland_LA Lakers
1375,4.0,15.0,17.0,4.0,43.0,90.0,15.0,20.0,9.0,12.0,105.0,5.0,11.0,49.0,1,1,LA Lakers,11.0,29.0,16.0,9.0,37.0,94.0,13.0,14.0,98.0,14.0,5.0,17.0,13.0,Portland,1/25/2017_Portland_LA Lakers
1376,10.0,24.0,21.0,2.0,48.0,89.0,14.0,17.0,8.0,26.0,120.0,8.0,11.0,28.0,0,0,Denver,9.0,23.0,29.0,6.0,44.0,86.0,30.0,35.0,127.0,19.0,5.0,15.0,12.0,Phoenix,1/26/2017_Denver_Phoenix
1377,9.0,23.0,29.0,6.0,44.0,86.0,30.0,35.0,19.0,15.0,127.0,5.0,12.0,46.0,1,1,Phoenix,10.0,24.0,21.0,2.0,48.0,89.0,14.0,17.0,120.0,8.0,8.0,26.0,11.0,Denver,1/26/2017_Denver_Phoenix
1378,10.0,18.0,21.0,4.0,42.0,81.0,15.0,17.0,6.0,22.0,109.0,7.0,18.0,44.0,0,1,Minnesota,10.0,27.0,27.0,5.0,36.0,81.0,21.0,27.0,103.0,6.0,13.0,20.0,11.0,Indiana,1/26/2017_Minnesota_Indiana
1379,10.0,27.0,27.0,5.0,36.0,81.0,21.0,27.0,6.0,20.0,103.0,13.0,11.0,34.0,1,0,Indiana,10.0,18.0,21.0,4.0,42.0,81.0,15.0,17.0,109.0,6.0,7.0,22.0,18.0,Minnesota,1/26/2017_Minnesota_Indiana
1380,11.0,26.0,17.0,2.0,38.0,84.0,11.0,13.0,8.0,26.0,98.0,10.0,12.0,36.0,0,0,Oklahoma City,9.0,22.0,13.0,2.0,37.0,72.0,26.0,36.0,109.0,7.0,7.0,17.0,16.0,Dallas,1/26/2017_Oklahoma City_Dallas
1381,9.0,22.0,13.0,2.0,37.0,72.0,26.0,36.0,7.0,17.0,109.0,7.0,16.0,43.0,1,1,Dallas,11.0,26.0,17.0,2.0,38.0,84.0,11.0,13.0,98.0,8.0,10.0,26.0,12.0,Oklahoma City,1/26/2017_Oklahoma City_Dallas
1382,4.0,14.0,13.0,2.0,36.0,84.0,12.0,13.0,10.0,24.0,88.0,5.0,12.0,48.0,0,0,Utah,6.0,26.0,13.0,6.0,33.0,81.0,24.0,28.0,96.0,10.0,7.0,10.0,8.0,LA Lakers,1/26/2017_Utah_LA Lakers
1383,6.0,26.0,13.0,6.0,33.0,81.0,24.0,28.0,10.0,10.0,96.0,7.0,8.0,44.0,1,1,LA Lakers,4.0,14.0,13.0,2.0,36.0,84.0,12.0,13.0,88.0,10.0,5.0,24.0,12.0,Utah,1/26/2017_Utah_LA Lakers
1384,13.0,31.0,26.0,10.0,43.0,89.0,13.0,19.0,13.0,24.0,112.0,12.0,18.0,52.0,0,1,Atlanta,9.0,31.0,18.0,8.0,30.0,83.0,17.0,25.0,86.0,8.0,9.0,16.0,19.0,Washington,1/27/2017_Atlanta_Washington
1385,9.0,31.0,18.0,8.0,30.0,83.0,17.0,25.0,8.0,16.0,86.0,9.0,19.0,41.0,1,0,Washington,13.0,31.0,26.0,10.0,43.0,89.0,13.0,19.0,112.0,13.0,12.0,24.0,18.0,Atlanta,1/27/2017_Atlanta_Washington
1386,9.0,25.0,29.0,2.0,38.0,87.0,13.0,18.0,6.0,15.0,98.0,7.0,11.0,37.0,0,0,Boston,16.0,34.0,39.0,4.0,50.0,89.0,12.0,15.0,128.0,7.0,8.0,17.0,10.0,Orlando,1/27/2017_Boston_Orlando
